sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,top_depth_m,bottom_depth_m,center_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
261,samples/sample_000261.npz,rectangular_body_000261,7,15,17,30,7,12,8,13,5,7,11,10.5,23.0,9.0,70.0,120.0,95.0,80.0,130.0,50.0,105.0,230.0,0.5767499382975229,520,0.0007075153585277751,0.14978269346848236,0.01618854467318214,0.021245682339885868
262,samples/sample_000262.npz,rectangular_body_000262,17,28,55,62,3,6,11,7,3,3,5,22.0,58.0,4.0,30.0,60.0,45.0,110.0,70.0,30.0,220.0,580.0,0.20567784608756565,231,4.840432895928397e-05,0.06581326972534662,0.002725245782683209,0.006012267010371049
263,samples/sample_000263.npz,rectangular_body_000263,16,23,11,20,3,6,7,9,3,3,5,19.0,15.0,4.0,30.0,60.0,45.0,70.0,90.0,30.0,190.0,150.0,0.40722257038956694,189,0.00010169742055218944,0.11656622726657287,0.0054146236006177,0.010254965099346687
264,samples/sample_000264.npz,rectangular_body_000264,22,34,23,37,2,7,12,14,5,2,6,27.5,29.5,4.0,20.0,70.0,45.0,120.0,140.0,50.0,275.0,295.0,0.5834445476172143,840,0.0015510705999539512,0.4967277035017542,0.03762220979664867,0.05784833263282895
265,samples/sample_000265.npz,rectangular_body_000265,23,36,14,27,2,5,13,13,3,2,4,29.0,20.0,3.0,20.0,50.0,35.0,130.0,130.0,30.0,290.0,200.0,0.4105888841758047,507,0.0003830872139113223,0.2469723511167991,0.016164553950059345,0.027925385726418492
266,samples/sample_000266.npz,rectangular_body_000266,24,36,51,58,4,9,12,7,5,4,8,29.5,54.0,6.0,40.0,90.0,65.0,120.0,70.0,50.0,295.0,540.0,0.5332940713888342,420,0.00042904392636881124,0.20040280546905997,0.013549091821335185,0.022410505712181623
267,samples/sample_000267.npz,rectangular_body_000267,15,25,13,27,4,12,10,14,8,4,11,19.5,19.5,7.5,40.0,120.0,80.0,100.0,140.0,80.0,195.0,195.0,0.653172022949642,1120,0.0018417564845309787,0.4602199662429033,0.046309695803135834,0.06041140193833862
268,samples/sample_000268.npz,rectangular_body_000268,5,14,15,30,2,5,9,15,3,2,4,9.0,22.0,3.0,20.0,50.0,35.0,90.0,150.0,30.0,90.0,220.0,0.7162747009473132,405,0.00028004880697845983,0.3799437771424886,0.01970169208061784,0.04044641447611556
269,samples/sample_000269.npz,rectangular_body_000269,11,20,5,17,5,10,9,12,5,5,9,15.0,10.5,7.0,50.0,100.0,75.0,90.0,120.0,50.0,150.0,105.0,0.42957357572417765,540,0.00036004357748065194,0.16314155625940033,0.012797232282644812,0.020648096260823257
270,samples/sample_000270.npz,rectangular_body_000270,10,19,40,47,7,12,9,7,5,7,11,14.0,43.0,9.0,70.0,120.0,95.0,90.0,70.0,50.0,140.0,430.0,0.7094088346244332,315,0.0005455265701018958,0.12330151978181494,0.01263926111747109,0.01633871310286498
271,samples/sample_000271.npz,rectangular_body_000271,33,42,40,55,8,11,9,15,3,8,10,37.0,47.0,9.0,80.0,110.0,95.0,90.0,150.0,30.0,370.0,470.0,0.7080067931449348,405,0.0009117434715634635,0.13237015724633205,0.01698017230188681,0.01943716084437861
272,samples/sample_000272.npz,rectangular_body_000272,19,28,19,28,4,12,9,9,8,4,11,23.0,23.0,7.5,40.0,120.0,80.0,90.0,90.0,80.0,230.0,230.0,0.3785920907283837,648,0.0007850746714711677,0.1841795651937641,0.016230415729021664,0.020951636398211758
273,samples/sample_000273.npz,rectangular_body_000273,35,48,15,23,2,4,13,8,2,2,3,41.0,18.5,2.5,20.0,40.0,30.0,130.0,80.0,20.0,410.0,185.0,0.6010788186192544,208,0.0001512028854866512,0.20819103360974034,0.00970589265816446,0.019323518146757854
274,samples/sample_000274.npz,rectangular_body_000274,24,33,46,52,6,8,9,6,2,6,7,28.0,48.5,6.5,60.0,80.0,70.0,90.0,60.0,20.0,280.0,485.0,0.8153378546488377,108,0.00021476111549243354,0.07570320790844492,0.0057350859352936785,0.008378373357807757
275,samples/sample_000275.npz,rectangular_body_000275,34,41,56,62,5,9,7,6,4,5,8,37.0,58.5,6.5,50.0,90.0,70.0,70.0,60.0,40.0,370.0,585.0,0.29863442722226186,168,7.926184713571346e-05,0.04685540458723485,0.0025515554458123042,0.004677048536937513
276,samples/sample_000276.npz,rectangular_body_000276,31,44,8,21,2,5,13,13,3,2,4,37.0,14.0,3.0,20.0,50.0,35.0,130.0,130.0,30.0,370.0,140.0,0.48743549353489446,507,0.00032298337906576336,0.2931961672526975,0.018256459743805215,0.03345828235368745
277,samples/sample_000277.npz,rectangular_body_000277,44,50,41,55,5,7,6,14,2,5,6,46.5,47.5,5.5,50.0,70.0,60.0,60.0,140.0,20.0,465.0,475.0,0.5832442591058662,168,0.0001546669358847724,0.08804018173649862,0.006336244046208415,0.01020429006068313
278,samples/sample_000278.npz,rectangular_body_000278,53,60,12,26,6,9,7,14,3,6,8,56.0,18.5,7.0,60.0,90.0,75.0,70.0,140.0,30.0,560.0,185.0,0.8294292067444629,294,0.00037216488469507287,0.1645700757375997,0.012738591365889139,0.020987053577982664
279,samples/sample_000279.npz,rectangular_body_000279,16,30,17,31,7,9,14,14,2,7,8,22.5,23.5,7.5,70.0,90.0,80.0,140.0,140.0,20.0,225.0,235.0,0.3474498467529563,392,0.00044440468797448453,0.07173329128276094,0.008924870261787704,0.010330207994909541
280,samples/sample_000280.npz,rectangular_body_000280,28,42,25,34,7,13,14,9,6,7,12,34.5,29.0,9.5,70.0,130.0,100.0,140.0,90.0,60.0,345.0,290.0,0.6826717955148642,756,0.003135255823518594,0.233433302296844,0.03270262373409785,0.032612837870477106
281,samples/sample_000281.npz,rectangular_body_000281,52,62,21,31,4,7,10,10,3,4,6,56.5,25.5,5.0,40.0,70.0,55.0,100.0,100.0,30.0,565.0,255.0,0.7466618430629406,300,0.0003094332699691958,0.23068273298297554,0.012996310956842276,0.024572586531894945
282,samples/sample_000282.npz,rectangular_body_000282,40,49,2,16,3,7,9,14,4,3,6,44.0,8.5,4.5,30.0,70.0,50.0,90.0,140.0,40.0,440.0,85.0,0.394310436914898,504,0.0002313828262361576,0.20486934917776783,0.012092348686148259,0.02297691690654519
283,samples/sample_000283.npz,rectangular_body_000283,51,55,5,17,6,10,4,12,4,6,9,52.5,10.5,7.5,60.0,100.0,80.0,40.0,120.0,40.0,525.0,105.0,0.8207551791079548,192,0.00022707465505388176,0.1084440825443283,0.007936558192304835,0.013493475363052648
284,samples/sample_000284.npz,rectangular_body_000284,5,9,49,59,7,11,4,10,4,7,10,6.5,53.5,8.5,70.0,110.0,90.0,40.0,100.0,40.0,65.0,535.0,0.5221968754297813,160,0.00011568320093878567,0.05015037608572178,0.0035444182001594777,0.006292189498699335
285,samples/sample_000285.npz,rectangular_body_000285,18,31,25,30,6,11,13,5,5,6,10,24.0,27.0,8.0,60.0,110.0,85.0,130.0,50.0,50.0,240.0,270.0,0.8400120091096648,325,0.0011145652485243748,0.1688524215815458,0.017988241264961242,0.021026913873594004
286,samples/sample_000286.npz,rectangular_body_000286,30,43,8,24,4,9,13,16,5,4,8,36.0,15.5,6.0,40.0,90.0,65.0,130.0,160.0,50.0,360.0,155.0,0.8926958595448438,1040,0.0021887204114667564,0.6098194150161695,0.06159252512627064,0.0844700600413131
287,samples/sample_000287.npz,rectangular_body_000287,10,23,27,41,3,5,13,14,2,3,4,16.0,33.5,3.5,30.0,50.0,40.0,130.0,140.0,20.0,160.0,335.0,0.5153106510874732,364,0.0003279736664469922,0.1934222326502228,0.013903956898124244,0.023236002529405612
288,samples/sample_000288.npz,rectangular_body_000288,2,10,42,46,6,12,8,4,6,6,11,5.5,43.5,8.5,60.0,120.0,90.0,80.0,40.0,60.0,55.0,435.0,0.9860890784300471,192,0.00032776080052247455,0.1231829493201534,0.00893195258522814,0.014422571553746839
289,samples/sample_000289.npz,rectangular_body_000289,19,34,39,45,6,11,15,6,5,6,10,26.0,41.5,8.0,60.0,110.0,85.0,150.0,60.0,50.0,260.0,415.0,0.7672946439234274,450,0.00123108492805742,0.19908005620700023,0.022400296796390176,0.026210578117814395
290,samples/sample_000290.npz,rectangular_body_000290,14,21,8,17,2,10,7,9,8,2,9,17.0,12.0,5.5,20.0,100.0,60.0,70.0,90.0,80.0,170.0,120.0,0.9668653457100038,504,0.0006916873512077386,0.6038101107592416,0.030603202324338517,0.05599719757718398
291,samples/sample_000291.npz,rectangular_body_000291,5,13,37,43,4,12,8,6,8,4,11,8.5,39.5,7.5,40.0,120.0,80.0,80.0,60.0,80.0,85.0,395.0,0.418174515724672,384,0.00030765113918609514,0.13246891064862906,0.008908249131472479,0.014301116396540354
292,samples/sample_000292.npz,rectangular_body_000292,48,57,23,31,8,15,9,8,7,8,14,52.0,26.5,11.0,80.0,150.0,115.0,90.0,80.0,70.0,520.0,265.0,0.65010567883577,504,0.001008729483236272,0.1333847306538356,0.016753188160892246,0.019520091525526948
293,samples/sample_000293.npz,rectangular_body_000293,26,39,35,44,7,15,13,9,8,7,14,32.0,39.0,10.5,70.0,150.0,110.0,130.0,90.0,80.0,320.0,390.0,0.7280742591172003,936,0.003934750511314011,0.28116060045711433,0.041239525991474055,0.03993240461195115
294,samples/sample_000294.npz,rectangular_body_000294,14,22,3,19,8,14,8,16,6,8,13,17.5,10.5,10.5,80.0,140.0,110.0,80.0,160.0,60.0,175.0,105.0,0.5780618309466061,768,0.0010247730346509337,0.16896710005105783,0.021416030994889097,0.026821287874225348
295,samples/sample_000295.npz,rectangular_body_000295,24,35,7,20,7,14,11,13,7,7,13,29.0,13.0,10.0,70.0,140.0,105.0,110.0,130.0,70.0,290.0,130.0,0.4015858600666298,1001,0.0013362830540576448,0.16956329625840785,0.022162364467878407,0.025354427056867516
296,samples/sample_000296.npz,rectangular_body_000296,38,45,9,19,5,13,7,10,8,5,12,41.0,13.5,8.5,50.0,130.0,90.0,70.0,100.0,80.0,410.0,135.0,0.7744369785084133,560,0.0010526234569260542,0.27387482543557873,0.02522747208980009,0.03396641986346063
297,samples/sample_000297.npz,rectangular_body_000297,25,41,48,59,6,14,16,11,8,6,13,32.5,53.0,9.5,60.0,140.0,100.0,160.0,110.0,80.0,325.0,530.0,0.9541568060163397,1408,0.003941961230187431,0.5789667563926956,0.07146860436369219,0.08799548175709414
298,samples/sample_000298.npz,rectangular_body_000298,27,40,15,19,5,11,13,4,6,5,10,33.0,16.5,7.5,50.0,110.0,80.0,130.0,40.0,60.0,330.0,165.0,0.6681809483288637,312,0.0006515031214158285,0.14553711324816088,0.013395577220501064,0.01750129283567955
299,samples/sample_000299.npz,rectangular_body_000299,38,53,8,17,5,10,15,9,5,5,9,45.0,12.0,7.0,50.0,100.0,75.0,150.0,90.0,50.0,450.0,120.0,0.37603494605370236,675,0.0004508200529732271,0.16390691757076933,0.014834146651159149,0.02197772844373947
300,samples/sample_000300.npz,rectangular_body_000300,44,59,32,41,5,12,15,9,7,5,11,51.0,36.0,8.0,50.0,120.0,85.0,150.0,90.0,70.0,510.0,360.0,0.25154805775661143,945,0.0006061549381368486,0.1348772654030427,0.013866577974744661,0.01843838352840282
301,samples/sample_000301.npz,rectangular_body_000301,41,56,23,29,3,11,15,6,8,3,10,48.0,25.5,6.5,30.0,110.0,70.0,150.0,60.0,80.0,480.0,255.0,0.5745756904286867,720,0.0009615996062797372,0.3345229315201075,0.02683713772916166,0.03907293094936663
302,samples/sample_000302.npz,rectangular_body_000302,20,30,3,8,4,8,10,5,4,4,7,24.5,5.0,5.5,40.0,80.0,60.0,100.0,50.0,40.0,245.0,50.0,0.7871825875801053,200,0.0002149747889525725,0.17272563003973168,0.008523488241199622,0.01667098400159827
303,samples/sample_000303.npz,rectangular_body_000303,29,33,13,28,2,8,4,15,6,2,7,30.5,20.0,4.5,20.0,80.0,50.0,40.0,150.0,60.0,305.0,200.0,0.3129223223334009,360,0.00028728268489071026,0.1378551326998028,0.008298199752903666,0.013493401510027613
304,samples/sample_000304.npz,rectangular_body_000304,7,18,35,42,7,9,11,7,2,7,8,12.0,38.0,7.5,70.0,90.0,80.0,110.0,70.0,20.0,120.0,380.0,0.49187479679751434,154,0.00017306972751827325,0.05028346955316407,0.004505448426038857,0.006324033012707297
305,samples/sample_000305.npz,rectangular_body_000305,3,14,14,26,6,13,11,12,7,6,12,8.0,19.5,9.0,60.0,130.0,95.0,110.0,120.0,70.0,80.0,195.0,0.3224782812991032,924,0.0005887630354487571,0.14876511984092577,0.014781621938237404,0.021050177583658316
306,samples/sample_000306.npz,rectangular_body_000306,52,57,46,53,7,14,5,7,7,7,13,54.0,49.0,10.0,70.0,140.0,105.0,50.0,70.0,70.0,540.0,490.0,0.3901124657729734,245,0.0001820839784506103,0.048952720665072696,0.004449090953439343,0.0065251194740512785
307,samples/sample_000307.npz,rectangular_body_000307,16,26,10,19,5,13,10,9,8,5,12,20.5,14.0,8.5,50.0,130.0,90.0,100.0,90.0,80.0,205.0,140.0,0.43687966710116016,720,0.00074370310101777,0.19057011993673448,0.01826430319834961,0.02442233623456076
308,samples/sample_000308.npz,rectangular_body_000308,49,61,13,24,2,6,12,11,4,2,5,54.5,18.0,3.5,20.0,60.0,40.0,120.0,110.0,40.0,545.0,180.0,0.799933393504016,528,0.000399571008477851,0.5302190928168513,0.02699608991994843,0.05617239572643458
309,samples/sample_000309.npz,rectangular_body_000309,47,51,3,13,6,10,4,10,4,6,9,48.5,7.5,7.5,60.0,100.0,80.0,40.0,100.0,40.0,485.0,75.0,0.5309146974500472,160,0.0001249833308065856,0.06153240766977153,0.0042432936505660355,0.007271287591726019
310,samples/sample_000310.npz,rectangular_body_000310,17,22,19,31,5,12,5,12,7,5,11,19.0,24.5,8.0,50.0,120.0,85.0,50.0,120.0,70.0,190.0,245.0,0.7159255896360319,420,0.0009188389870674674,0.1992264886539779,0.019164584945872344,0.02409703747098251
311,samples/sample_000311.npz,rectangular_body_000311,14,24,6,20,8,16,10,14,8,8,15,18.5,12.5,11.5,80.0,160.0,120.0,100.0,140.0,80.0,185.0,125.0,0.8180567472456166,1120,0.002483547219111951,0.3168961008301133,0.04480651617770445,0.051318761578174096
312,samples/sample_000312.npz,rectangular_body_000312,5,20,28,38,5,12,15,10,7,5,11,12.0,32.5,8.0,50.0,120.0,85.0,150.0,100.0,70.0,120.0,325.0,0.5422781904292155,1050,0.0015968388609883311,0.31519497977669897,0.03335334540723509,0.04380589330017213
313,samples/sample_000313.npz,rectangular_body_000313,16,31,20,27,7,14,15,7,7,7,13,23.0,23.0,10.0,70.0,140.0,105.0,150.0,70.0,70.0,230.0,230.0,0.41705467484153724,735,0.0012336050697521219,0.131969789408227,0.01838304366958607,0.018987528080730908
314,samples/sample_000314.npz,rectangular_body_000314,23,37,30,46,3,5,14,16,2,3,4,29.5,37.5,3.5,30.0,50.0,40.0,140.0,160.0,20.0,295.0,375.0,0.8053544895882767,448,0.0009647212127210699,0.3276116289805091,0.028005556133807966,0.04236874013087321
315,samples/sample_000315.npz,rectangular_body_000315,26,39,5,11,2,5,13,6,3,2,4,32.0,7.5,3.0,20.0,50.0,35.0,130.0,60.0,30.0,320.0,75.0,0.5076134627199622,234,0.0001350540824300889,0.1965314246808339,0.00794662991868443,0.017550123737614626
316,samples/sample_000316.npz,rectangular_body_000316,49,54,34,38,2,6,5,4,4,2,5,51.0,35.5,3.5,20.0,60.0,40.0,50.0,40.0,40.0,510.0,355.0,0.2884622005312868,80,3.1788710513087155e-05,0.05657464929104805,0.0016510187696669276,0.003579984252638804
317,samples/sample_000317.npz,rectangular_body_000317,2,10,23,34,3,9,8,11,6,3,8,5.5,28.0,5.5,30.0,90.0,60.0,80.0,110.0,60.0,55.0,280.0,0.6953848158497049,528,0.0005545701186824429,0.3750381627050858,0.020362429567448992,0.03858748986114099
318,samples/sample_000318.npz,rectangular_body_000318,22,28,5,17,5,8,6,12,3,5,7,24.5,10.5,6.0,50.0,80.0,65.0,60.0,120.0,30.0,245.0,105.0,0.9985715127112051,216,0.0003869325693565659,0.18971884836985564,0.013247227899859167,0.02148055109021542
319,samples/sample_000319.npz,rectangular_body_000319,53,57,40,46,7,14,4,6,7,7,13,54.5,42.5,10.0,70.0,140.0,105.0,40.0,60.0,70.0,545.0,425.0,0.514789448191705,168,0.00019250614659331312,0.04506336117880358,0.004251965600644566,0.005875157367996634
320,samples/sample_000320.npz,rectangular_body_000320,14,19,13,23,4,12,5,10,8,4,11,16.0,17.5,7.5,40.0,120.0,80.0,50.0,100.0,80.0,160.0,175.0,0.6526229382287294,400,0.0005441040296067933,0.20868037064705752,0.015880884350818386,0.02322542810892518
321,samples/sample_000321.npz,rectangular_body_000321,31,43,43,54,6,14,12,11,8,6,13,36.5,48.0,9.5,60.0,140.0,100.0,120.0,110.0,80.0,365.0,480.0,0.9891184220909932,1056,0.003347608266939645,0.4921795740059342,0.06044061348155493,0.0701549504304693
322,samples/sample_000322.npz,rectangular_body_000322,32,44,6,21,2,10,12,15,8,2,9,37.5,13.0,5.5,20.0,100.0,60.0,120.0,150.0,80.0,375.0,130.0,0.6192611690448377,1440,0.001695760570121333,0.7111050237469567,0.058523770915953,0.0907445794760661
323,samples/sample_000323.npz,rectangular_body_000323,34,40,23,36,8,12,6,13,4,8,11,36.5,29.0,9.5,80.0,120.0,100.0,60.0,130.0,40.0,365.0,290.0,0.8707647868773136,312,0.0015111301088214604,0.12725301811174622,0.01715352475317883,0.017401923031935974
324,samples/sample_000324.npz,rectangular_body_000324,11,27,10,25,7,14,16,15,7,7,13,18.5,17.0,10.0,70.0,140.0,105.0,160.0,150.0,70.0,185.0,170.0,0.506345175809118,1680,0.0024120346922068825,0.3124094400963112,0.04676569473903745,0.051666610885117724
325,samples/sample_000325.npz,rectangular_body_000325,24,33,51,55,7,12,9,4,5,7,11,28.0,52.5,9.0,70.0,120.0,95.0,90.0,40.0,50.0,280.0,525.0,0.31407478056583804,180,0.0001513140235620199,0.032255953109062055,0.0031198579307252826,0.004145208690047871
326,samples/sample_000326.npz,rectangular_body_000326,45,58,27,31,8,10,13,4,2,8,9,51.0,28.5,8.5,80.0,100.0,90.0,130.0,40.0,20.0,510.0,285.0,0.9485290495058767,104,0.0002745048204293655,0.05438840601145399,0.0056605445276337015,0.007325554545240611
327,samples/sample_000327.npz,rectangular_body_000327,35,49,48,58,5,9,14,10,4,5,8,41.5,52.5,6.5,50.0,90.0,70.0,140.0,100.0,40.0,415.0,525.0,0.49715056276693464,560,0.000489725853074873,0.19297270453826823,0.016540130354597907,0.02524880234175993
328,samples/sample_000328.npz,rectangular_body_000328,6,20,48,54,3,11,14,6,8,3,10,12.5,50.5,6.5,30.0,110.0,70.0,140.0,60.0,80.0,125.0,505.0,0.36427672139458817,672,0.00035322880135669067,0.20481899257124037,0.013946973650096013,0.02383189042703373
329,samples/sample_000329.npz,rectangular_body_000329,18,22,54,59,6,10,4,5,4,6,9,19.5,56.0,7.5,60.0,100.0,80.0,40.0,50.0,40.0,195.0,560.0,0.7547140503259662,80,9.928933269489547e-05,0.04866129716403092,0.00313740843624026,0.005278220722056696
330,samples/sample_000330.npz,rectangular_body_000330,27,39,3,13,7,14,12,10,7,7,13,32.5,7.5,10.0,70.0,140.0,105.0,120.0,100.0,70.0,325.0,75.0,0.305371344946018,840,0.0007087004805549563,0.11185081050150536,0.012570224025225004,0.016211302701599664
331,samples/sample_000331.npz,rectangular_body_000331,15,25,53,59,4,8,10,6,4,4,7,19.5,55.5,5.5,40.0,80.0,60.0,100.0,60.0,40.0,195.0,555.0,0.46847570818187007,240,0.00014795290396761102,0.11971098732800892,0.006488188266050613,0.012197062514812045
332,samples/sample_000332.npz,rectangular_body_000332,10,14,13,21,4,8,4,8,4,4,7,11.5,16.5,5.5,40.0,80.0,60.0,40.0,80.0,40.0,115.0,165.0,0.42347174857659864,128,7.472893605153109e-05,0.06462756651234447,0.0033578356327245065,0.006114130093788335
333,samples/sample_000333.npz,rectangular_body_000333,5,10,29,34,7,11,5,5,4,7,10,7.0,31.0,8.5,70.0,110.0,90.0,50.0,50.0,40.0,70.0,310.0,0.338816687776381,100,8.134042262990483e-05,0.022047569665574862,0.0017488705781496356,0.002604833097421107
334,samples/sample_000334.npz,rectangular_body_000334,3,15,9,20,6,12,12,11,6,6,11,8.5,14.0,8.5,60.0,120.0,90.0,120.0,110.0,60.0,85.0,140.0,0.3734141190778164,792,0.0004906542552334593,0.15694282999478557,0.014305755920442436,0.022047287389720636
335,samples/sample_000335.npz,rectangular_body_000335,34,42,31,40,8,12,8,9,4,8,11,37.5,35.0,9.5,80.0,120.0,100.0,80.0,90.0,40.0,375.0,350.0,0.8195652619424556,288,0.001207896075478063,0.11601163912260394,0.014853171012573618,0.015427350708647565
336,samples/sample_000336.npz,rectangular_body_000336,3,12,6,16,5,11,9,10,6,5,10,7.0,10.5,7.5,50.0,110.0,80.0,90.0,100.0,60.0,70.0,105.0,0.5634030299431099,540,0.00039691293804149336,0.2102770223159476,0.014028804744585451,0.025622386416669658
337,samples/sample_000337.npz,rectangular_body_000337,37,44,37,46,3,11,7,9,8,3,10,40.0,41.0,6.5,30.0,110.0,70.0,70.0,90.0,80.0,400.0,410.0,0.8257844806528294,504,0.0011481196156865343,0.4081782292136181,0.02847941007067883,0.04091901699899195
338,samples/sample_000338.npz,rectangular_body_000338,15,21,30,39,6,10,6,9,4,6,9,17.5,34.0,7.5,60.0,100.0,80.0,60.0,90.0,40.0,175.0,340.0,0.7774267610516181,216,0.0005318411752909243,0.12142843194096958,0.01087878330408783,0.014184834143303779
339,samples/sample_000339.npz,rectangular_body_000339,17,21,40,48,4,7,4,8,3,4,6,18.5,43.5,5.0,40.0,70.0,55.0,40.0,80.0,30.0,185.0,435.0,0.40092542490795086,96,6.831979090559478e-05,0.05079287640701195,0.00268569717434234,0.004557531225619314
340,samples/sample_000340.npz,rectangular_body_000340,39,55,52,62,6,9,16,10,3,6,8,46.5,56.5,7.0,60.0,90.0,75.0,160.0,100.0,30.0,465.0,565.0,0.5620909171750054,480,0.0003863960253612235,0.16095772295732935,0.013491565867110592,0.022262765583624982
341,samples/sample_000341.npz,rectangular_body_000341,32,48,37,44,3,7,16,7,4,3,6,39.5,40.0,4.5,30.0,70.0,50.0,160.0,70.0,40.0,395.0,400.0,0.664745408092194,448,0.0006698099695515959,0.3041340875274749,0.02195068651514264,0.03378194831953221
342,samples/sample_000342.npz,rectangular_body_000342,19,34,22,30,5,8,15,8,3,5,7,26.0,25.5,6.0,50.0,80.0,65.0,150.0,80.0,30.0,260.0,255.0,0.40850054079312326,360,0.000496744309540571,0.11226377708658677,0.010421989944817954,0.013689692452655127
343,samples/sample_000343.npz,rectangular_body_000343,51,60,39,53,4,12,9,14,8,4,11,55.0,45.5,7.5,40.0,120.0,80.0,90.0,140.0,80.0,550.0,455.0,0.7460535669979571,1008,0.001217029073823019,0.4868207098167163,0.039388483153847756,0.06317616000677348
344,samples/sample_000344.npz,rectangular_body_000344,26,30,13,26,3,6,4,13,3,3,5,27.5,19.0,4.0,30.0,60.0,45.0,40.0,130.0,30.0,275.0,190.0,0.9068952040577587,156,0.00028678005272912775,0.19591768478600036,0.010531084568099956,0.01818114945335168
345,samples/sample_000345.npz,rectangular_body_000345,8,22,9,13,8,14,14,4,6,8,13,14.5,10.5,10.5,80.0,140.0,110.0,140.0,40.0,60.0,145.0,105.0,0.5097485768641463,336,0.00036152931481619316,0.07051933645547176,0.008053706013732566,0.010729139304294444
346,samples/sample_000346.npz,rectangular_body_000346,37,43,13,22,6,9,6,9,3,6,8,39.5,17.0,7.0,60.0,90.0,75.0,60.0,90.0,30.0,395.0,170.0,0.3052611858997152,162,0.0001228216261159148,0.038857987554408016,0.0032030310802759043,0.0044393919143132475
347,samples/sample_000347.npz,rectangular_body_000347,23,31,20,32,6,13,8,12,7,6,12,26.5,25.5,9.0,60.0,130.0,95.0,80.0,120.0,70.0,265.0,255.0,0.9165663628258727,672,0.002856978731388698,0.3249877902937719,0.03933730514053383,0.04265097238698619
348,samples/sample_000348.npz,rectangular_body_000348,41,51,29,37,3,6,10,8,3,3,5,45.5,32.5,4.0,30.0,60.0,45.0,100.0,80.0,30.0,455.0,325.0,0.22432557542268167,240,0.00011244726662415075,0.07429317281232514,0.003983525817976895,0.006957338518490926
349,samples/sample_000349.npz,rectangular_body_000349,49,60,18,29,2,4,11,11,2,2,3,54.0,23.0,2.5,20.0,40.0,30.0,110.0,110.0,20.0,540.0,230.0,0.5722132920249465,242,0.00012227643774129985,0.2193883805473412,0.009630192915533119,0.021258527694220763
350,samples/sample_000350.npz,rectangular_body_000350,7,11,40,49,5,7,4,9,2,5,6,8.5,44.0,5.5,50.0,70.0,60.0,40.0,90.0,20.0,85.0,440.0,0.5426040553001996,72,5.242125838946852e-05,0.04347276489714136,0.0023124258913771226,0.004294651512329282
351,samples/sample_000351.npz,rectangular_body_000351,36,52,34,39,2,8,16,5,6,2,7,43.5,36.0,4.5,20.0,80.0,50.0,160.0,50.0,60.0,435.0,360.0,0.5538418402703627,480,0.0005904134385015434,0.3044036925410257,0.019436147449955102,0.0312812925178671
352,samples/sample_000352.npz,rectangular_body_000352,31,40,22,33,4,12,9,11,8,4,11,35.0,27.0,7.5,40.0,120.0,80.0,90.0,110.0,80.0,350.0,270.0,0.6082255932719172,792,0.0021900312789193523,0.3416984687901931,0.032741090809249716,0.039999600774010574
353,samples/sample_000353.npz,rectangular_body_000353,5,9,51,58,4,6,4,7,2,4,5,6.5,54.0,4.5,40.0,60.0,50.0,40.0,70.0,20.0,65.0,540.0,0.4920386840399596,56,2.293384259993105e-05,0.04243754762397285,0.001434117931872667,0.0034955945230553983
354,samples/sample_000354.npz,rectangular_body_000354,25,38,10,21,3,11,13,11,8,3,10,31.0,15.0,6.5,30.0,110.0,70.0,130.0,110.0,80.0,310.0,150.0,0.3816796227602353,1144,0.0011877192328962056,0.32798101810406916,0.028634175696318046,0.040435543692578964
355,samples/sample_000355.npz,rectangular_body_000355,19,32,28,42,2,4,13,14,2,2,3,25.0,34.5,2.5,20.0,40.0,30.0,130.0,140.0,20.0,250.0,345.0,0.591368352740427,364,0.00043174307113484015,0.26345378887049076,0.01729162714752752,0.03022298881555586
356,samples/sample_000356.npz,rectangular_body_000356,27,39,38,49,3,5,12,11,2,3,4,32.5,43.0,3.5,30.0,50.0,40.0,120.0,110.0,20.0,325.0,430.0,0.47158621273453494,264,0.00026592791160505447,0.15289033632903937,0.009512846871736307,0.016146068063476925
357,samples/sample_000357.npz,rectangular_body_000357,43,57,8,14,2,8,14,6,6,2,7,49.5,10.5,4.5,20.0,80.0,50.0,140.0,60.0,60.0,495.0,105.0,0.6556696365438632,504,0.0003501764658695313,0.39562304250582525,0.020347163947847323,0.04053044966867322
358,samples/sample_000358.npz,rectangular_body_000358,5,14,42,51,3,7,9,9,4,3,6,9.0,46.0,4.5,30.0,70.0,50.0,90.0,90.0,40.0,90.0,460.0,0.29503093423958965,324,0.00010653915738714062,0.1210844332721078,0.005897391659789286,0.011769297582801477
359,samples/sample_000359.npz,rectangular_body_000359,31,37,19,24,7,14,6,5,7,7,13,33.5,21.0,10.0,70.0,140.0,105.0,60.0,50.0,70.0,335.0,210.0,0.8424756691068065,210,0.0008163542341614476,0.09157952821768364,0.010757469632547789,0.011585233392163332
