sample_index,sample_id,relative_path,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_m,bottom_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,center_depth_m,density_contrast,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
378,sample_000378,samples/sample_000378.npz,9,21,7,16,5,10,12,9,5,50.0,100.0,120.0,90.0,50.0,145.0,110.0,75.0,0.8820852455976098,0.00041173395584337413,0.4025420844554901,0.02376834861934185,0.0551668144762516
379,sample_000379,samples/sample_000379.npz,27,43,45,56,2,4,16,11,2,20.0,40.0,160.0,110.0,20.0,345.0,500.0,30.0,0.9597595667381016,0.0001780980237526819,0.4951615035533905,0.01986921764910221,0.06734544783830643
380,sample_000380,samples/sample_000380.npz,25,36,45,49,7,13,11,4,6,70.0,130.0,110.0,40.0,60.0,300.0,465.0,100.0,0.6441069422589201,0.0003362786374054849,0.10405935347080231,0.008292934857308865,0.01503775455057621
381,sample_000381,samples/sample_000381.npz,44,54,40,55,3,7,10,15,4,30.0,70.0,100.0,150.0,40.0,485.0,470.0,50.0,0.2865033742690541,0.00011414641630835831,0.1972447633743286,0.009460690431296825,0.026396872475743294
382,sample_000382,samples/sample_000382.npz,18,23,46,61,6,12,5,15,6,60.0,120.0,50.0,150.0,60.0,200.0,530.0,90.0,0.6187145232367622,0.0003199150669388473,0.18051926791667938,0.013296600431203842,0.026857567951083183
383,sample_000383,samples/sample_000383.npz,3,12,11,23,7,10,9,12,3,70.0,100.0,90.0,120.0,30.0,70.0,165.0,85.0,0.4126553250275675,0.0001231987844221294,0.09138165414333344,0.006288336124271154,0.013522451743483543
384,sample_000384,samples/sample_000384.npz,26,38,42,55,6,8,12,13,2,60.0,80.0,120.0,130.0,20.0,315.0,480.0,70.0,0.6742780120460952,0.0002951956703327596,0.16571196913719177,0.011092381551861763,0.024281352758407593
385,sample_000385,samples/sample_000385.npz,5,19,9,23,5,9,14,14,4,50.0,90.0,140.0,140.0,40.0,115.0,155.0,70.0,0.9106792757326654,0.0006024130270816386,0.5190666317939758,0.036319054663181305,0.08073894679546356
386,sample_000386,samples/sample_000386.npz,13,26,2,18,7,15,13,16,8,70.0,150.0,130.0,160.0,80.0,190.0,95.0,110.0,0.8451600176022716,0.0018890153151005507,0.5819353461265564,0.06223936378955841,0.10458816587924957
387,sample_000387,samples/sample_000387.npz,46,55,19,23,4,12,9,4,8,40.0,120.0,90.0,40.0,80.0,500.0,205.0,80.0,0.6281035382871898,0.00020313703862484545,0.19142894446849823,0.00913717970252037,0.021770987659692764
388,sample_000388,samples/sample_000388.npz,18,26,43,58,8,14,8,15,6,80.0,140.0,80.0,150.0,60.0,215.0,500.0,110.0,0.6120977051006158,0.0006936550489626825,0.19808325171470642,0.02020425722002983,0.033426184207201004
389,sample_000389,samples/sample_000389.npz,3,16,11,21,5,13,13,10,8,50.0,130.0,130.0,100.0,80.0,90.0,155.0,90.0,0.5463011145762704,0.0005695642321370542,0.36918801069259644,0.026634475216269493,0.05535796657204628
390,sample_000390,samples/sample_000390.npz,32,46,12,20,3,10,14,8,7,30.0,100.0,140.0,80.0,70.0,385.0,155.0,65.0,0.8660556632691239,0.0007476381724700332,0.7038286328315735,0.03633562847971916,0.09050517529249191
391,sample_000391,samples/sample_000391.npz,3,15,32,38,7,11,12,6,4,70.0,110.0,120.0,60.0,40.0,85.0,345.0,90.0,0.24639238878913794,9.464777394896373e-05,0.047785960137844086,0.0033895105589181185,0.006898785475641489
392,sample_000392,samples/sample_000392.npz,10,15,33,42,5,9,5,9,4,50.0,90.0,50.0,90.0,40.0,120.0,370.0,70.0,0.9902477274390338,0.00019578231149353087,0.20122621953487396,0.009298747405409813,0.023349011316895485
393,sample_000393,samples/sample_000393.npz,36,44,31,46,2,10,8,15,8,20.0,100.0,80.0,150.0,80.0,395.0,380.0,60.0,0.863742494584296,0.0011053245980292559,0.9363532066345215,0.045643534511327744,0.11906049400568008
394,sample_000394,samples/sample_000394.npz,11,20,42,54,5,7,9,12,2,50.0,70.0,90.0,120.0,20.0,150.0,475.0,60.0,0.5022714726663857,8.606022311141714e-05,0.1179860308766365,0.005791905801743269,0.015067944303154945
395,sample_000395,samples/sample_000395.npz,14,23,11,26,2,10,9,15,8,20.0,100.0,90.0,150.0,80.0,180.0,180.0,60.0,0.8590554994415078,0.0008541183196939528,0.9964250922203064,0.05018869414925575,0.13157206773757935
396,sample_000396,samples/sample_000396.npz,7,22,38,49,3,10,15,11,7,30.0,100.0,150.0,110.0,70.0,140.0,430.0,65.0,0.6643696271346302,0.0007216453668661416,0.6765156388282776,0.04056729003787041,0.09718391299247742
397,sample_000397,samples/sample_000397.npz,53,58,33,43,7,11,5,10,4,70.0,110.0,50.0,100.0,40.0,550.0,375.0,90.0,0.9545901800588512,0.000233478844165802,0.13689179718494415,0.009097174741327763,0.018987668678164482
398,sample_000398,samples/sample_000398.npz,57,63,51,64,2,7,6,13,5,20.0,70.0,60.0,130.0,50.0,595.0,570.0,45.0,0.7087067228446473,9.853583469521254e-05,0.48449739813804626,0.01422196626663208,0.051792386919260025
399,sample_000399,samples/sample_000399.npz,32,45,55,64,6,11,13,9,5,60.0,110.0,130.0,90.0,50.0,380.0,590.0,85.0,0.5329963653451448,0.00031716885860078037,0.21245329082012177,0.014400807209312916,0.031552355736494064
400,sample_000400,samples/sample_000400.npz,18,22,45,53,8,14,4,8,6,80.0,140.0,40.0,80.0,60.0,195.0,485.0,110.0,0.786518605869515,0.00023416061594616622,0.08210545778274536,0.006977925077080727,0.012212827801704407
401,sample_000401,samples/sample_000401.npz,54,64,33,37,2,10,10,4,8,20.0,100.0,100.0,40.0,80.0,585.0,345.0,60.0,0.5031663394713132,0.0001267942279810086,0.2815284729003906,0.008259929716587067,0.02656680718064308
402,sample_000402,samples/sample_000402.npz,43,48,45,54,4,8,5,9,4,40.0,80.0,50.0,90.0,40.0,450.0,490.0,60.0,0.43354287545025444,6.405761814676225e-05,0.1130182147026062,0.004183700308203697,0.011954552493989468
403,sample_000403,samples/sample_000403.npz,13,25,2,10,8,11,12,8,3,80.0,110.0,120.0,80.0,30.0,185.0,55.0,95.0,0.21565806432900284,6.394469528459013e-05,0.036560650914907455,0.0027869264595210552,0.005632570944726467
404,sample_000404,samples/sample_000404.npz,14,27,39,48,7,10,13,9,3,70.0,100.0,130.0,90.0,30.0,200.0,430.0,85.0,0.655977825494131,0.0003337469242978841,0.1528070569038391,0.011675714515149593,0.022815849632024765
405,sample_000405,samples/sample_000405.npz,25,38,53,61,5,9,13,8,4,50.0,90.0,130.0,80.0,40.0,310.0,565.0,70.0,0.5919073841731999,0.0002537481195759028,0.22426770627498627,0.012405038811266422,0.030125409364700317
406,sample_000406,samples/sample_000406.npz,39,44,12,28,3,8,5,16,5,30.0,80.0,50.0,160.0,50.0,410.0,195.0,55.0,0.21008842483278445,8.332034485647455e-05,0.10382287204265594,0.004648069851100445,0.012694097124040127
407,sample_000407,samples/sample_000407.npz,11,25,31,36,5,7,14,5,2,50.0,70.0,140.0,50.0,20.0,175.0,330.0,60.0,0.32256682372431683,5.719854016206227e-05,0.05123760178685188,0.002466771751642227,0.006335877347737551
408,sample_000408,samples/sample_000408.npz,46,62,19,25,5,13,16,6,8,50.0,130.0,160.0,60.0,80.0,535.0,215.0,90.0,0.8352757934058033,0.0007528885034844279,0.4185420870780945,0.030609840527176857,0.06218266859650612
409,sample_000409,samples/sample_000409.npz,6,14,46,61,2,10,8,15,8,20.0,100.0,80.0,150.0,80.0,95.0,530.0,60.0,0.21014345627864844,0.00012083641195204109,0.22780923545360565,0.010350791737437248,0.029182344675064087
410,sample_000410,samples/sample_000410.npz,39,51,12,22,4,8,12,10,4,40.0,80.0,120.0,100.0,40.0,445.0,165.0,60.0,0.30070250929708897,0.0001292978267883882,0.1556164026260376,0.00778781995177269,0.020033828914165497
411,sample_000411,samples/sample_000411.npz,25,37,2,6,2,6,12,4,4,20.0,60.0,120.0,40.0,40.0,305.0,35.0,40.0,0.37354739383965285,3.810762063949369e-05,0.16465485095977783,0.003940085880458355,0.015262378379702568
412,sample_000412,samples/sample_000412.npz,26,36,23,32,7,9,10,9,2,70.0,90.0,100.0,90.0,20.0,305.0,270.0,80.0,0.2021828894095138,8.612896635895595e-05,0.028497999534010887,0.0019124969840049744,0.00391518697142601
413,sample_000413,samples/sample_000413.npz,53,62,29,43,5,10,9,14,5,50.0,100.0,90.0,140.0,50.0,570.0,355.0,75.0,0.8990083770992705,0.0005715673905797303,0.4475186765193939,0.02785922959446907,0.06408636271953583
414,sample_000414,samples/sample_000414.npz,31,43,36,51,7,15,12,15,8,70.0,150.0,120.0,150.0,80.0,365.0,430.0,110.0,0.3241290269433445,0.0010404527420178056,0.20175707340240479,0.022274095565080643,0.03466702252626419
415,sample_000415,samples/sample_000415.npz,5,15,12,20,7,15,10,8,8,70.0,150.0,100.0,80.0,80.0,95.0,155.0,110.0,0.439146502862248,0.00034498205059207976,0.14641280472278595,0.012367804534733295,0.022680718451738358
416,sample_000416,samples/sample_000416.npz,52,60,36,45,6,14,8,9,8,60.0,140.0,80.0,90.0,80.0,555.0,400.0,100.0,0.8252370179511368,0.0005984794115647674,0.301152765750885,0.021737724542617798,0.04313476011157036
417,sample_000417,samples/sample_000417.npz,31,46,30,37,6,11,15,7,5,60.0,110.0,150.0,70.0,50.0,380.0,330.0,85.0,0.21134271803286275,0.00025575063773430884,0.07447697967290878,0.005740822292864323,0.01101287454366684
418,sample_000418,samples/sample_000418.npz,23,36,31,47,7,15,13,16,8,70.0,150.0,130.0,160.0,80.0,290.0,385.0,110.0,0.5609443448135512,0.0026096852961927652,0.3862384855747223,0.04507002234458923,0.06791063398122787
419,sample_000419,samples/sample_000419.npz,49,57,0,9,5,8,8,9,3,50.0,80.0,80.0,90.0,30.0,525.0,40.0,65.0,0.41957986452536505,5.1930892368545756e-05,0.10389209538698196,0.00437255809083581,0.012429919093847275
420,sample_000420,samples/sample_000420.npz,21,34,30,46,5,11,13,16,6,50.0,110.0,130.0,160.0,60.0,270.0,375.0,80.0,0.3800568563877542,0.0009583568316884339,0.29235780239105225,0.02482415735721588,0.04720563814043999
421,sample_000421,samples/sample_000421.npz,36,50,14,21,3,6,14,7,3,30.0,60.0,140.0,70.0,30.0,425.0,170.0,45.0,0.9147633290094612,0.00019442714983597398,0.40439102053642273,0.015213769860565662,0.04716626554727554
422,sample_000422,samples/sample_000422.npz,9,15,32,42,2,6,6,10,4,20.0,60.0,60.0,100.0,40.0,115.0,365.0,40.0,0.42342203819465435,6.415077950805426e-05,0.23510897159576416,0.005791964940726757,0.021774286404252052
423,sample_000423,samples/sample_000423.npz,3,18,35,49,6,12,15,14,6,60.0,120.0,150.0,140.0,60.0,100.0,415.0,90.0,0.5194297851936738,0.000782147457357496,0.3486723005771637,0.03129797428846359,0.0589185394346714
424,sample_000424,samples/sample_000424.npz,33,45,32,46,8,11,12,14,3,80.0,110.0,120.0,140.0,30.0,385.0,385.0,95.0,0.7866528553092669,0.0008409052970819175,0.20519527792930603,0.019855298101902008,0.033728208392858505
425,sample_000425,samples/sample_000425.npz,16,21,30,46,4,12,5,16,8,40.0,120.0,50.0,160.0,80.0,180.0,375.0,80.0,0.7817372920045089,0.0007481213542632759,0.3995063602924347,0.02586275525391102,0.05493704974651337
426,sample_000426,samples/sample_000426.npz,48,63,21,33,6,12,15,12,6,60.0,120.0,150.0,120.0,60.0,550.0,265.0,90.0,0.9283226504553199,0.0012644189409911633,0.5626314282417297,0.04745456948876381,0.09199371933937073
427,sample_000427,samples/sample_000427.npz,27,38,6,15,8,14,11,9,6,80.0,140.0,110.0,90.0,60.0,320.0,100.0,110.0,0.263656390702372,0.00027934013633057475,0.0751383900642395,0.007124452851712704,0.01218290627002716
428,sample_000428,samples/sample_000428.npz,36,51,4,17,5,9,15,13,4,50.0,90.0,150.0,130.0,40.0,430.0,100.0,70.0,0.25232017717556093,0.0001777815050445497,0.142495259642601,0.0100406464189291,0.022233325988054276
429,sample_000429,samples/sample_000429.npz,30,46,16,30,3,8,16,14,5,30.0,80.0,160.0,140.0,50.0,375.0,225.0,55.0,0.9384024551434884,0.0012782044941559434,0.9057942032814026,0.0584973581135273,0.1398741900920868
430,sample_000430,samples/sample_000430.npz,15,23,19,25,4,10,8,6,6,40.0,100.0,80.0,60.0,60.0,185.0,215.0,70.0,0.572326344208516,0.00019643318955786526,0.2021869271993637,0.008737186901271343,0.02215440943837166
431,sample_000431,samples/sample_000431.npz,52,62,51,60,7,9,10,9,2,70.0,90.0,100.0,90.0,20.0,565.0,550.0,80.0,0.9215554754229345,0.000117060961201787,0.1298947036266327,0.007576098665595055,0.01816827617585659
432,sample_000432,samples/sample_000432.npz,36,44,53,60,3,5,8,7,2,30.0,50.0,80.0,70.0,20.0,395.0,560.0,40.0,0.7811988803087455,4.4875097955809906e-05,0.2039300799369812,0.004896108992397785,0.018678909167647362
433,sample_000433,samples/sample_000433.npz,11,27,35,45,7,9,16,10,2,70.0,90.0,160.0,100.0,20.0,185.0,395.0,80.0,0.6913400198225484,0.0003211767179891467,0.1425064653158188,0.011392860673367977,0.022257709875702858
434,sample_000434,samples/sample_000434.npz,24,34,14,26,3,8,10,12,5,30.0,80.0,100.0,120.0,50.0,285.0,195.0,55.0,0.5922204950511614,0.00042368253343738616,0.43093162775039673,0.019749226048588753,0.053559157997369766
435,sample_000435,samples/sample_000435.npz,17,33,49,55,4,8,16,6,4,40.0,80.0,160.0,60.0,40.0,245.0,515.0,60.0,0.5277638828293317,0.00018248514970764518,0.21396932005882263,0.010852480307221413,0.027834314852952957
436,sample_000436,samples/sample_000436.npz,36,51,24,33,8,12,15,9,4,80.0,120.0,150.0,90.0,40.0,430.0,280.0,100.0,0.3126353765488687,0.00036015972727909684,0.08440665155649185,0.00829407200217247,0.013855638913810253
437,sample_000437,samples/sample_000437.npz,31,39,22,38,4,8,8,16,4,40.0,80.0,80.0,160.0,40.0,345.0,295.0,60.0,0.7737800451645176,0.0007295793620869517,0.39154019951820374,0.02191479504108429,0.05302254855632782
438,sample_000438,samples/sample_000438.npz,54,62,22,37,6,10,8,15,4,60.0,100.0,80.0,150.0,40.0,575.0,290.0,80.0,0.7253384418588682,0.00037977579631842673,0.24673086404800415,0.01674599200487137,0.03665585443377495
439,sample_000439,samples/sample_000439.npz,46,61,39,45,2,6,15,6,4,20.0,60.0,150.0,60.0,40.0,530.0,415.0,40.0,0.5372151522358461,0.00010413098789285868,0.33600905537605286,0.010910202749073505,0.03744131699204445
440,sample_000440,samples/sample_000440.npz,14,23,43,55,4,11,9,12,7,40.0,110.0,90.0,120.0,70.0,180.0,485.0,75.0,0.4932605548462191,0.0003866902843583375,0.3299224376678467,0.019105680286884308,0.04399748519062996
441,sample_000441,samples/sample_000441.npz,30,45,29,36,7,10,15,7,3,70.0,100.0,150.0,70.0,30.0,370.0,320.0,85.0,0.6994560891584871,0.0005444586859084666,0.1439903825521469,0.011411306448280811,0.02159477211534977
442,sample_000442,samples/sample_000442.npz,34,47,15,19,3,5,13,4,2,30.0,50.0,130.0,40.0,20.0,400.0,165.0,40.0,0.9104269377863292,6.410013156710193e-05,0.19310173392295837,0.005440978333353996,0.019170040264725685
443,sample_000443,samples/sample_000443.npz,41,53,44,53,4,10,12,9,6,40.0,100.0,120.0,90.0,60.0,465.0,480.0,70.0,0.5669255990716129,0.00034733308712020516,0.34946802258491516,0.019074518233537674,0.045828111469745636
444,sample_000444,samples/sample_000444.npz,10,20,34,40,5,9,10,6,4,50.0,90.0,100.0,60.0,40.0,145.0,365.0,70.0,0.39800444080404723,0.00011535380326677114,0.10259827971458435,0.005029201973229647,0.012269873172044754
445,sample_000445,samples/sample_000445.npz,11,15,44,51,4,10,4,7,6,40.0,100.0,40.0,70.0,60.0,125.0,470.0,70.0,0.7246848909783559,0.0001057372210198082,0.16305385529994965,0.006270206533372402,0.016849130392074585
446,sample_000446,samples/sample_000446.npz,29,45,0,9,7,12,16,9,5,70.0,120.0,160.0,90.0,50.0,365.0,40.0,95.0,0.4870567154309393,0.00040973606519401073,0.18704453110694885,0.01561471726745367,0.03072720766067505
447,sample_000447,samples/sample_000447.npz,0,11,40,48,4,8,11,8,4,40.0,80.0,110.0,80.0,40.0,50.0,435.0,60.0,0.5434582464349951,0.0001268823107238859,0.23137213289737701,0.009745771996676922,0.027722299098968506
448,sample_000448,samples/sample_000448.npz,41,55,0,12,6,9,14,12,3,60.0,90.0,140.0,120.0,30.0,475.0,55.0,75.0,0.7511212929935864,0.0002909806207753718,0.26808294653892517,0.018071655184030533,0.04116743057966232
449,sample_000449,samples/sample_000449.npz,4,12,21,31,7,12,8,10,5,70.0,120.0,80.0,100.0,50.0,75.0,255.0,95.0,0.991799094182706,0.0005038338713347912,0.25144651532173157,0.018476391211152077,0.03681950643658638
450,sample_000450,samples/sample_000450.npz,21,30,42,52,3,8,9,10,5,30.0,80.0,90.0,100.0,50.0,250.0,465.0,55.0,0.8452482301553059,0.00037205556873232126,0.5269385576248169,0.020996112376451492,0.06007716804742813
451,sample_000451,samples/sample_000451.npz,36,43,50,59,6,13,7,9,7,60.0,130.0,70.0,90.0,70.0,390.0,540.0,95.0,0.7482315196018712,0.00042345307883806527,0.22713439166545868,0.015565834939479828,0.031582918018102646
452,sample_000452,samples/sample_000452.npz,14,27,38,48,5,9,13,10,4,50.0,90.0,130.0,100.0,40.0,200.0,425.0,70.0,0.5806054362460584,0.0003681679372675717,0.2585791349411011,0.015996498987078667,0.035989176481962204
453,sample_000453,samples/sample_000453.npz,24,38,36,48,6,12,14,12,6,60.0,120.0,140.0,120.0,60.0,305.0,415.0,90.0,0.5956389732063034,0.0013094419846311212,0.34687042236328125,0.030480697751045227,0.05498174950480461
454,sample_000454,samples/sample_000454.npz,40,46,52,63,2,8,6,11,6,20.0,80.0,60.0,110.0,60.0,425.0,570.0,50.0,0.7560702542927682,0.00017415924230590463,0.5331146717071533,0.016018096357584,0.05407938361167908
455,sample_000455,samples/sample_000455.npz,41,52,0,7,2,9,11,7,7,20.0,90.0,110.0,70.0,70.0,460.0,30.0,55.0,0.2894138458678411,8.490739128319547e-05,0.24028579890727997,0.007954162545502186,0.025983113795518875
456,sample_000456,samples/sample_000456.npz,21,34,31,44,8,13,13,13,5,80.0,130.0,130.0,130.0,50.0,270.0,370.0,105.0,0.2827657670020758,0.0006313968915492296,0.1085522323846817,0.01170442346483469,0.018394190818071365
457,sample_000457,samples/sample_000457.npz,48,57,16,31,5,8,9,15,3,50.0,80.0,90.0,150.0,30.0,520.0,230.0,65.0,0.2057312981236633,7.723195449216291e-05,0.0739978477358818,0.004372179973870516,0.010424372740089893
458,sample_000458,samples/sample_000458.npz,53,61,44,54,8,11,8,10,3,80.0,110.0,80.0,100.0,30.0,565.0,485.0,95.0,0.4513462102813877,0.00010468485561432317,0.06671179085969925,0.004852535668760538,0.00999464187771082
459,sample_000459,samples/sample_000459.npz,16,27,7,15,8,14,11,8,6,80.0,140.0,110.0,80.0,60.0,210.0,105.0,110.0,0.717596288713876,0.0005454148049466312,0.1851750910282135,0.017109638080000877,0.02971182018518448
460,sample_000460,samples/sample_000460.npz,39,52,22,37,6,8,13,15,2,60.0,80.0,130.0,150.0,20.0,450.0,290.0,70.0,0.24594474373964925,0.0001402289781253785,0.06841450929641724,0.005097586195915937,0.01066569983959198
461,sample_000461,samples/sample_000461.npz,15,25,51,59,5,13,10,8,8,50.0,130.0,100.0,80.0,80.0,195.0,545.0,90.0,0.590281469719621,0.0004088405694346875,0.2831389009952545,0.017916467040777206,0.038423631340265274
462,sample_000462,samples/sample_000462.npz,19,23,48,63,5,13,4,15,8,50.0,130.0,40.0,150.0,80.0,205.0,550.0,90.0,0.8378234009253662,0.0004410449764691293,0.27975404262542725,0.018924908712506294,0.039865583181381226
463,sample_000463,samples/sample_000463.npz,38,51,27,40,8,11,13,13,3,80.0,110.0,130.0,130.0,30.0,440.0,330.0,95.0,0.8911703468401846,0.0009390910854563117,0.23318979144096375,0.022466598078608513,0.03852564096450806
464,sample_000464,samples/sample_000464.npz,9,20,3,12,7,12,11,9,5,70.0,120.0,110.0,90.0,50.0,140.0,70.0,95.0,0.21133258429818824,0.00010126242705155164,0.06315985321998596,0.004700470250099897,0.00962502509355545
465,sample_000465,samples/sample_000465.npz,9,19,11,26,4,6,10,15,2,40.0,60.0,100.0,150.0,20.0,135.0,180.0,50.0,0.8933957877778471,0.00018248303967993706,0.3014428913593292,0.014765075407922268,0.04058641195297241
466,sample_000466,samples/sample_000466.npz,41,56,26,41,6,10,15,15,4,60.0,100.0,150.0,150.0,40.0,480.0,330.0,80.0,0.9248373283387281,0.0012842959258705378,0.48716434836387634,0.04257206246256828,0.08126991987228394
467,sample_000467,samples/sample_000467.npz,49,61,32,40,2,7,12,8,5,20.0,70.0,120.0,80.0,50.0,545.0,355.0,45.0,0.766185004648491,0.00024358251539524645,0.6104610562324524,0.020386602729558945,0.06761407852172852
468,sample_000468,samples/sample_000468.npz,18,23,23,35,6,14,5,12,8,60.0,140.0,50.0,120.0,80.0,200.0,285.0,100.0,0.8096885987257403,0.000830690492875874,0.2408752739429474,0.019157757982611656,0.034574393182992935
469,sample_000469,samples/sample_000469.npz,22,34,25,39,7,15,12,14,8,70.0,150.0,120.0,140.0,80.0,275.0,315.0,110.0,0.3256019665527752,0.001466379384510219,0.1937543898820877,0.02124219574034214,0.03259861096739769
470,sample_000470,samples/sample_000470.npz,32,37,5,16,2,9,5,11,7,20.0,90.0,50.0,110.0,70.0,340.0,100.0,55.0,0.7072032847103074,0.0002379733487032354,0.4621937572956085,0.014748647809028625,0.0465058870613575
471,sample_000471,samples/sample_000471.npz,40,48,33,49,3,6,8,16,3,30.0,60.0,80.0,160.0,30.0,435.0,405.0,45.0,0.6847876333625573,0.00021733528410550207,0.344992995262146,0.014951803721487522,0.043786901980638504
472,sample_000472,samples/sample_000472.npz,38,43,37,43,8,11,5,6,3,80.0,110.0,50.0,60.0,30.0,400.0,395.0,95.0,0.20591182702988214,3.5968747397419065e-05,0.012862560339272022,0.0009269775473512709,0.0017509940080344677
473,sample_000473,samples/sample_000473.npz,43,58,13,28,5,9,15,15,4,50.0,90.0,150.0,150.0,40.0,500.0,200.0,70.0,0.5145206303520617,0.0004570118326228112,0.3140183389186859,0.023964082822203636,0.05094999074935913
474,sample_000474,samples/sample_000474.npz,49,64,34,40,6,13,15,6,7,60.0,130.0,150.0,60.0,70.0,560.0,365.0,95.0,0.9103422504531367,0.0007368196966126561,0.3441528379917145,0.02644318901002407,0.052419357001781464
475,sample_000475,samples/sample_000475.npz,31,35,36,41,2,9,4,5,7,20.0,90.0,40.0,50.0,70.0,325.0,380.0,55.0,0.5716542306861375,0.00012146429799031466,0.20419390499591827,0.004482823424041271,0.015264696441590786
476,sample_000476,samples/sample_000476.npz,12,22,22,33,4,6,10,11,2,40.0,60.0,100.0,110.0,20.0,165.0,270.0,50.0,0.8823248728458906,0.00018284832185599953,0.26076674461364746,0.010871311649680138,0.03129642829298973
477,sample_000477,samples/sample_000477.npz,3,17,44,53,4,8,14,9,4,40.0,80.0,140.0,90.0,40.0,95.0,480.0,60.0,0.8602604637656712,0.0002937739482149482,0.4460044801235199,0.022590510547161102,0.05946752429008484
478,sample_000478,samples/sample_000478.npz,41,54,25,31,6,11,13,6,5,60.0,110.0,130.0,60.0,50.0,470.0,275.0,85.0,0.5716903981579067,0.00035083258990198374,0.16260643303394318,0.011296571232378483,0.022849733009934425
479,sample_000479,samples/sample_000479.npz,27,33,4,18,7,14,6,14,7,70.0,140.0,60.0,140.0,70.0,295.0,105.0,105.0,0.20853482627828335,0.00020671371021308005,0.06396695971488953,0.005674518179148436,0.01006963849067688
480,sample_000480,samples/sample_000480.npz,52,62,1,15,2,9,10,14,7,20.0,90.0,100.0,140.0,70.0,565.0,75.0,55.0,0.4176842022431137,0.00019762218289542943,0.47283416986465454,0.02074151113629341,0.06196238100528717
481,sample_000481,samples/sample_000481.npz,28,36,38,48,7,9,8,10,2,70.0,90.0,80.0,100.0,20.0,315.0,425.0,80.0,0.3627184633664139,0.0001119999069487676,0.046716585755348206,0.0030240407213568687,0.006305705290287733
482,sample_000482,samples/sample_000482.npz,36,45,57,63,3,10,9,6,7,30.0,100.0,90.0,60.0,70.0,400.0,595.0,65.0,0.5938732441491112,0.00016549814608879387,0.3119090497493744,0.011162633076310158,0.03300518915057182
483,sample_000483,samples/sample_000483.npz,18,28,31,45,8,13,10,14,5,80.0,130.0,100.0,140.0,50.0,225.0,375.0,105.0,0.23537409625117267,0.00037000005249865353,0.07798150926828384,0.008015824481844902,0.012891894206404686
484,sample_000484,samples/sample_000484.npz,11,18,15,25,5,12,7,10,7,50.0,120.0,70.0,100.0,70.0,140.0,195.0,85.0,0.6058340754582439,0.00035524365375749767,0.2433450073003769,0.014788282103836536,0.03188352659344673
485,sample_000485,samples/sample_000485.npz,39,55,44,60,5,9,16,16,4,50.0,90.0,160.0,160.0,40.0,465.0,515.0,70.0,0.957242072042549,0.000850812008138746,0.6245391964912415,0.0499006025493145,0.10546857118606567
486,sample_000486,samples/sample_000486.npz,15,31,28,42,6,9,16,14,3,60.0,90.0,160.0,140.0,30.0,225.0,345.0,75.0,0.5915232119731689,0.0007174668135121465,0.24911919236183167,0.021009117364883423,0.040739934891462326
487,sample_000487,samples/sample_000487.npz,37,48,25,34,3,7,11,9,4,30.0,70.0,110.0,90.0,40.0,420.0,290.0,50.0,0.7659968940768513,0.0003515161806717515,0.4369986057281494,0.017121577635407448,0.05045991390943527
488,sample_000488,samples/sample_000488.npz,29,42,1,5,2,7,13,4,5,20.0,70.0,130.0,40.0,50.0,350.0,25.0,45.0,0.31216451569906956,4.471556894714013e-05,0.15781044960021973,0.004331539385020733,0.015629490837454796
489,sample_000489,samples/sample_000489.npz,56,63,22,30,2,9,7,8,7,20.0,90.0,70.0,80.0,70.0,590.0,255.0,55.0,0.8575387846652047,0.00022477182210423052,0.6112111210823059,0.01749248616397381,0.05884264037013054
490,sample_000490,samples/sample_000490.npz,33,45,54,62,4,9,12,8,5,40.0,90.0,120.0,80.0,50.0,385.0,575.0,65.0,0.993257167571491,0.0003861066361423582,0.5096494555473328,0.024169573560357094,0.06395742297172546
491,sample_000491,samples/sample_000491.npz,7,13,50,59,6,12,6,9,6,60.0,120.0,60.0,90.0,60.0,95.0,540.0,90.0,0.8346908351103428,0.00023450802837032825,0.2045678347349167,0.012323769740760326,0.027604438364505768
492,sample_000492,samples/sample_000492.npz,40,44,38,52,3,9,4,14,6,30.0,90.0,40.0,140.0,60.0,415.0,445.0,60.0,0.20605537655574802,7.128994911909103e-05,0.08941991627216339,0.003770451992750168,0.010214663110673428
493,sample_000493,samples/sample_000493.npz,30,46,0,9,8,12,16,9,4,80.0,120.0,160.0,90.0,40.0,375.0,40.0,100.0,0.539508916805949,0.0003739107633009553,0.15189598500728607,0.013559442013502121,0.025666000321507454
494,sample_000494,samples/sample_000494.npz,23,32,26,35,6,10,9,9,4,60.0,100.0,90.0,90.0,40.0,270.0,300.0,80.0,0.3507058918603136,0.0002639653393998742,0.09341751784086227,0.0059724547900259495,0.012468067929148674
495,sample_000495,samples/sample_000495.npz,4,8,41,54,6,13,4,13,7,60.0,130.0,40.0,130.0,70.0,55.0,470.0,95.0,0.7799148127091096,0.00027577404398471117,0.1854689121246338,0.012701352126896381,0.02682291716337204
496,sample_000496,samples/sample_000496.npz,8,21,24,29,4,7,13,5,3,40.0,70.0,130.0,50.0,30.0,140.0,260.0,55.0,0.27945419759864243,5.068494283477776e-05,0.0732414498925209,0.0029881559312343597,0.008450300432741642
