sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,top_depth_m,bottom_depth_m,center_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
223,samples/sample_000223.npz,rectangular_body_000223,48,56,43,54,6,9,8,11,3,6,8,51.5,48.0,7.0,60.0,90.0,75.0,80.0,110.0,30.0,515.0,480.0,0.2458987870638194,264,0.00010382301557621165,0.046589340068784145,0.0036611627029623462,0.0058122105649237536
224,samples/sample_000224.npz,rectangular_body_000224,31,40,15,23,7,9,9,8,2,7,8,35.0,18.5,7.5,70.0,90.0,80.0,90.0,80.0,20.0,350.0,185.0,0.5412624350821327,144,0.00025015249612955043,0.053005788527350474,0.005076568381365464,0.006447437998866289
225,samples/sample_000225.npz,rectangular_body_000225,46,53,21,37,4,7,7,16,3,4,6,49.0,28.5,5.0,40.0,70.0,55.0,70.0,160.0,30.0,490.0,285.0,0.4948974929092671,336,0.0003319914332196342,0.15177413452061075,0.011411880072852421,0.017790857222967454
226,samples/sample_000226.npz,rectangular_body_000226,5,10,51,59,2,8,5,8,6,2,7,7.0,54.5,4.5,20.0,80.0,50.0,50.0,80.0,60.0,70.0,545.0,0.5346681212475293,240,0.00010672830722568376,0.21190046634276688,0.006745574311809674,0.016723615474574936
227,samples/sample_000227.npz,rectangular_body_000227,38,49,11,25,4,7,11,14,3,4,6,43.0,17.5,5.0,40.0,70.0,55.0,110.0,140.0,30.0,430.0,175.0,0.9714772436879422,462,0.0007917432212897413,0.3881480459075526,0.030917072977073023,0.0475204537035941
228,samples/sample_000228.npz,rectangular_body_000228,26,42,24,37,3,6,16,13,3,3,5,33.5,30.0,4.0,30.0,60.0,45.0,160.0,130.0,30.0,335.0,300.0,0.43124807661798414,624,0.000962936787537124,0.23699693535809896,0.020672188176248614,0.03008750587255579
229,samples/sample_000229.npz,rectangular_body_000229,17,25,58,62,4,9,8,4,5,4,8,20.5,59.5,6.0,40.0,90.0,65.0,80.0,40.0,50.0,205.0,595.0,0.711878377851388,160,0.00014349811684392428,0.12377531262261718,0.005561081047486814,0.01126437055662274
230,samples/sample_000230.npz,rectangular_body_000230,29,40,46,51,7,15,11,5,8,7,14,34.0,48.0,10.5,70.0,150.0,110.0,110.0,50.0,80.0,340.0,480.0,0.9892650556466507,440,0.001607331729491708,0.19631038557195277,0.024472928098955453,0.02721594531208494
231,samples/sample_000231.npz,rectangular_body_000231,5,12,5,18,6,14,7,13,8,6,13,8.0,11.0,9.5,60.0,140.0,100.0,70.0,130.0,80.0,80.0,110.0,0.5114082867809959,728,0.0006119716112347759,0.18467889555200906,0.01628127497052534,0.02566813771295769
232,samples/sample_000232.npz,rectangular_body_000232,50,56,28,44,2,10,6,16,8,2,9,52.5,35.5,5.5,20.0,100.0,60.0,60.0,160.0,80.0,525.0,355.0,0.8081827678497719,768,0.0011191565660893677,0.5894923123313314,0.0397054582680727,0.06605607928785218
233,samples/sample_000233.npz,rectangular_body_000233,37,50,23,34,7,10,13,11,3,7,9,43.0,28.0,8.0,70.0,100.0,85.0,130.0,110.0,30.0,430.0,280.0,0.3702397478733513,429,0.0005748519831089012,0.08604342996285706,0.010223735880772706,0.011820014340440804
234,samples/sample_000234.npz,rectangular_body_000234,37,48,17,21,8,14,11,4,6,8,13,42.0,18.5,10.5,80.0,140.0,110.0,110.0,40.0,60.0,420.0,185.0,0.3231823155526301,264,0.00028234752561561143,0.037190197984263165,0.004823833519527905,0.005283078778972323
235,samples/sample_000235.npz,rectangular_body_000235,7,19,35,50,4,11,12,15,7,4,10,12.5,42.0,7.0,40.0,110.0,75.0,120.0,150.0,70.0,125.0,420.0,0.7500763029041742,1260,0.0018635237607764724,0.5815827932415607,0.05681004628291309,0.08070701218149381
236,samples/sample_000236.npz,rectangular_body_000236,3,15,42,51,4,12,12,9,8,4,11,8.5,46.0,7.5,40.0,120.0,80.0,120.0,90.0,80.0,85.0,460.0,0.9700300027104123,864,0.0013599996427349588,0.575909599641763,0.04421383172555836,0.07159847913546745
237,samples/sample_000237.npz,rectangular_body_000237,18,32,48,58,6,9,14,10,3,6,8,24.5,52.5,7.0,60.0,90.0,75.0,140.0,100.0,30.0,245.0,525.0,0.24987819290877306,420,0.00021229765055262486,0.0662192531042051,0.006174925881258494,0.008925934147809985
238,samples/sample_000238.npz,rectangular_body_000238,28,44,3,15,5,12,16,12,7,5,11,35.5,8.5,8.0,50.0,120.0,85.0,160.0,120.0,70.0,355.0,85.0,0.7356040132269086,1344,0.00222685933195826,0.5077760162630975,0.05352479371310111,0.07415026979623882
239,samples/sample_000239.npz,rectangular_body_000239,18,24,41,55,2,5,6,14,3,2,4,20.5,47.5,3.0,20.0,50.0,35.0,60.0,140.0,30.0,205.0,475.0,0.2558702969888061,252,7.50149022948541e-05,0.10126526005966555,0.004766612453805801,0.009410551128910481
240,samples/sample_000240.npz,rectangular_body_000240,23,38,24,39,3,9,15,15,6,3,8,30.0,31.0,5.5,30.0,90.0,60.0,150.0,150.0,60.0,300.0,310.0,0.870335982659969,1350,0.005638170352065606,0.8165049553946369,0.0857907784625925,0.10999679478118322
241,samples/sample_000241.npz,rectangular_body_000241,28,36,5,17,6,9,8,12,3,6,8,31.5,10.5,7.0,60.0,90.0,75.0,80.0,120.0,30.0,315.0,105.0,0.26463886110946205,288,0.000185192571910847,0.053123731716165426,0.004530376030225528,0.006643291911588337
242,samples/sample_000242.npz,rectangular_body_000242,41,52,14,28,4,9,11,14,5,4,8,46.0,20.5,6.0,40.0,90.0,65.0,110.0,140.0,50.0,460.0,205.0,0.21822690116421928,770,0.00033900362678521384,0.125276180101267,0.011114309719619329,0.01598255617497433
243,samples/sample_000243.npz,rectangular_body_000243,38,49,31,44,2,7,11,13,5,2,6,43.0,37.0,4.0,20.0,70.0,45.0,110.0,130.0,50.0,430.0,370.0,0.560567956533323,715,0.0008047379719491633,0.44480902976706005,0.02992474933066136,0.048962415855552825
244,samples/sample_000244.npz,rectangular_body_000244,10,16,45,57,6,10,6,12,4,6,9,12.5,50.5,7.5,60.0,100.0,80.0,60.0,120.0,40.0,125.0,505.0,0.9197806194195024,288,0.00042857514461834036,0.17733910503100836,0.014343985919165855,0.022621371285662578
245,samples/sample_000245.npz,rectangular_body_000245,3,15,26,34,2,5,12,8,3,2,4,8.5,29.5,3.0,20.0,50.0,35.0,120.0,80.0,30.0,85.0,295.0,0.4366408519048685,288,0.00014474209595163854,0.1989302737397194,0.00850691351470487,0.018412240939667514
246,samples/sample_000246.npz,rectangular_body_000246,17,29,44,56,8,12,12,12,4,8,11,22.5,49.5,9.5,80.0,120.0,100.0,120.0,120.0,40.0,225.0,495.0,0.4741696066458017,576,0.0007412844534957058,0.1188698008675845,0.015136367602868978,0.01797867592920167
247,samples/sample_000247.npz,rectangular_body_000247,18,22,29,41,2,6,4,12,4,2,5,19.5,34.5,3.5,20.0,60.0,40.0,40.0,120.0,40.0,195.0,345.0,0.9369144971952845,192,0.00034793868085078016,0.3045787891983839,0.013737635411537965,0.025450647612525478
248,samples/sample_000248.npz,rectangular_body_000248,9,13,26,41,5,8,4,15,3,5,7,10.5,33.0,6.0,50.0,80.0,65.0,40.0,150.0,30.0,105.0,330.0,0.997122192087579,180,0.00036962698918250496,0.14839786210130176,0.01122419770048821,0.017525820132678924
249,samples/sample_000249.npz,rectangular_body_000249,24,33,7,23,5,8,9,16,3,5,7,28.0,14.5,6.0,50.0,80.0,65.0,90.0,160.0,30.0,280.0,145.0,0.24927266510384138,432,0.00025113467088162247,0.0777408972990095,0.007068736704947911,0.010052629086806927
250,samples/sample_000250.npz,rectangular_body_000250,17,22,47,57,3,5,5,10,2,3,4,19.0,51.5,3.5,30.0,50.0,40.0,50.0,100.0,20.0,190.0,515.0,0.27292052000803413,100,2.9208776310038008e-05,0.04745162311382106,0.0018766793322166017,0.003925763085738859
251,samples/sample_000251.npz,rectangular_body_000251,22,36,43,58,5,10,14,15,5,5,9,28.5,50.0,7.0,50.0,100.0,75.0,140.0,150.0,50.0,285.0,500.0,0.4771147405213568,1050,0.0012543084886765545,0.2835715040241315,0.030929077500899755,0.04102321636257335
252,samples/sample_000252.npz,rectangular_body_000252,20,35,31,35,4,6,15,4,2,4,5,27.0,32.5,4.5,40.0,60.0,50.0,150.0,40.0,20.0,270.0,325.0,0.4152014324367905,120,0.00017436343400160402,0.055517858578583816,0.003760539932152345,0.005732077964674551
253,samples/sample_000253.npz,rectangular_body_000253,6,19,32,45,6,12,13,13,6,6,11,12.0,38.0,8.5,60.0,120.0,90.0,130.0,130.0,60.0,120.0,380.0,0.279221561359454,1014,0.0007159740891862846,0.1406360673369727,0.01610291467867251,0.020512674239381738
254,samples/sample_000254.npz,rectangular_body_000254,38,51,54,61,6,13,13,7,7,6,12,44.0,57.0,9.0,60.0,130.0,95.0,130.0,70.0,70.0,440.0,570.0,0.6441032372161397,637,0.0007474679408140657,0.21606292790195275,0.01916983523807752,0.028949159576888175
255,samples/sample_000255.npz,rectangular_body_000255,35,48,3,11,2,4,13,8,2,2,3,41.0,6.5,2.5,20.0,40.0,30.0,130.0,80.0,20.0,410.0,65.0,0.5203038190406011,208,8.501274740891504e-05,0.18021363233732182,0.007066569287838057,0.016699010193701597
256,samples/sample_000256.npz,rectangular_body_000256,49,53,37,46,6,12,4,9,6,6,11,50.5,41.0,8.5,60.0,120.0,90.0,40.0,90.0,60.0,505.0,410.0,0.5399672178619397,216,0.00027293815030721396,0.07456386937688439,0.006690681738785856,0.009153004544119233
257,samples/sample_000257.npz,rectangular_body_000257,30,37,19,28,8,16,7,9,8,8,15,33.0,23.0,11.5,80.0,160.0,120.0,70.0,90.0,80.0,330.0,230.0,0.8275098231699369,504,0.002368591504607574,0.16278878644715722,0.024263347420450616,0.022846951903410354
258,samples/sample_000258.npz,rectangular_body_000258,30,42,32,46,7,12,12,14,5,7,11,35.5,38.5,9.0,70.0,120.0,95.0,120.0,140.0,50.0,355.0,385.0,0.7515436513309226,840,0.002956187958500328,0.28654954008584826,0.040090520882199596,0.041405700397340116
259,samples/sample_000259.npz,rectangular_body_000259,38,42,42,52,4,7,4,10,3,4,6,39.5,46.5,5.0,40.0,70.0,55.0,40.0,100.0,30.0,395.0,465.0,0.7174683510709243,120,0.00016254723426330388,0.10561620624343088,0.006010204604667374,0.009999078825877345
260,samples/sample_000260.npz,rectangular_body_000260,30,41,12,17,4,8,11,5,4,4,7,35.0,14.0,5.5,40.0,80.0,60.0,110.0,50.0,40.0,350.0,140.0,0.5253266359763402,220,0.00024295171572422559,0.1227128076163369,0.007797848855441176,0.012472470153744877
261,samples/sample_000261.npz,rectangular_body_000261,7,15,17,30,7,12,8,13,5,7,11,10.5,23.0,9.0,70.0,120.0,95.0,80.0,130.0,50.0,105.0,230.0,0.5767499382975229,520,0.0007075153585277751,0.14978269346848236,0.01618854467318214,0.021245682339885868
262,samples/sample_000262.npz,rectangular_body_000262,17,28,55,62,3,6,11,7,3,3,5,22.0,58.0,4.0,30.0,60.0,45.0,110.0,70.0,30.0,220.0,580.0,0.20567784608756565,231,4.840432895928397e-05,0.06581326972534662,0.002725245782683209,0.006012267010371049
263,samples/sample_000263.npz,rectangular_body_000263,16,23,11,20,3,6,7,9,3,3,5,19.0,15.0,4.0,30.0,60.0,45.0,70.0,90.0,30.0,190.0,150.0,0.40722257038956694,189,0.00010169742055218944,0.11656622726657287,0.0054146236006177,0.010254965099346687
264,samples/sample_000264.npz,rectangular_body_000264,22,34,23,37,2,7,12,14,5,2,6,27.5,29.5,4.0,20.0,70.0,45.0,120.0,140.0,50.0,275.0,295.0,0.5834445476172143,840,0.0015510705999539512,0.4967277035017542,0.03762220979664867,0.05784833263282895
265,samples/sample_000265.npz,rectangular_body_000265,23,36,14,27,2,5,13,13,3,2,4,29.0,20.0,3.0,20.0,50.0,35.0,130.0,130.0,30.0,290.0,200.0,0.4105888841758047,507,0.0003830872139113223,0.2469723511167991,0.016164553950059345,0.027925385726418492
266,samples/sample_000266.npz,rectangular_body_000266,24,36,51,58,4,9,12,7,5,4,8,29.5,54.0,6.0,40.0,90.0,65.0,120.0,70.0,50.0,295.0,540.0,0.5332940713888342,420,0.00042904392636881124,0.20040280546905997,0.013549091821335185,0.022410505712181623
267,samples/sample_000267.npz,rectangular_body_000267,15,25,13,27,4,12,10,14,8,4,11,19.5,19.5,7.5,40.0,120.0,80.0,100.0,140.0,80.0,195.0,195.0,0.653172022949642,1120,0.0018417564845309787,0.4602199662429033,0.046309695803135834,0.06041140193833862
268,samples/sample_000268.npz,rectangular_body_000268,5,14,15,30,2,5,9,15,3,2,4,9.0,22.0,3.0,20.0,50.0,35.0,90.0,150.0,30.0,90.0,220.0,0.7162747009473132,405,0.00028004880697845983,0.3799437771424886,0.01970169208061784,0.04044641447611556
269,samples/sample_000269.npz,rectangular_body_000269,11,20,5,17,5,10,9,12,5,5,9,15.0,10.5,7.0,50.0,100.0,75.0,90.0,120.0,50.0,150.0,105.0,0.42957357572417765,540,0.00036004357748065194,0.16314155625940033,0.012797232282644812,0.020648096260823257
270,samples/sample_000270.npz,rectangular_body_000270,10,19,40,47,7,12,9,7,5,7,11,14.0,43.0,9.0,70.0,120.0,95.0,90.0,70.0,50.0,140.0,430.0,0.7094088346244332,315,0.0005455265701018958,0.12330151978181494,0.01263926111747109,0.01633871310286498
271,samples/sample_000271.npz,rectangular_body_000271,33,42,40,55,8,11,9,15,3,8,10,37.0,47.0,9.0,80.0,110.0,95.0,90.0,150.0,30.0,370.0,470.0,0.7080067931449348,405,0.0009117434715634635,0.13237015724633205,0.01698017230188681,0.01943716084437861
272,samples/sample_000272.npz,rectangular_body_000272,19,28,19,28,4,12,9,9,8,4,11,23.0,23.0,7.5,40.0,120.0,80.0,90.0,90.0,80.0,230.0,230.0,0.3785920907283837,648,0.0007850746714711677,0.1841795651937641,0.016230415729021664,0.020951636398211758
273,samples/sample_000273.npz,rectangular_body_000273,35,48,15,23,2,4,13,8,2,2,3,41.0,18.5,2.5,20.0,40.0,30.0,130.0,80.0,20.0,410.0,185.0,0.6010788186192544,208,0.0001512028854866512,0.20819103360974034,0.00970589265816446,0.019323518146757854
274,samples/sample_000274.npz,rectangular_body_000274,24,33,46,52,6,8,9,6,2,6,7,28.0,48.5,6.5,60.0,80.0,70.0,90.0,60.0,20.0,280.0,485.0,0.8153378546488377,108,0.00021476111549243354,0.07570320790844492,0.0057350859352936785,0.008378373357807757
275,samples/sample_000275.npz,rectangular_body_000275,34,41,56,62,5,9,7,6,4,5,8,37.0,58.5,6.5,50.0,90.0,70.0,70.0,60.0,40.0,370.0,585.0,0.29863442722226186,168,7.926184713571346e-05,0.04685540458723485,0.0025515554458123042,0.004677048536937513
276,samples/sample_000276.npz,rectangular_body_000276,31,44,8,21,2,5,13,13,3,2,4,37.0,14.0,3.0,20.0,50.0,35.0,130.0,130.0,30.0,370.0,140.0,0.48743549353489446,507,0.00032298337906576336,0.2931961672526975,0.018256459743805215,0.03345828235368745
277,samples/sample_000277.npz,rectangular_body_000277,44,50,41,55,5,7,6,14,2,5,6,46.5,47.5,5.5,50.0,70.0,60.0,60.0,140.0,20.0,465.0,475.0,0.5832442591058662,168,0.0001546669358847724,0.08804018173649862,0.006336244046208415,0.01020429006068313
278,samples/sample_000278.npz,rectangular_body_000278,53,60,12,26,6,9,7,14,3,6,8,56.0,18.5,7.0,60.0,90.0,75.0,70.0,140.0,30.0,560.0,185.0,0.8294292067444629,294,0.00037216488469507287,0.1645700757375997,0.012738591365889139,0.020987053577982664
279,samples/sample_000279.npz,rectangular_body_000279,16,30,17,31,7,9,14,14,2,7,8,22.5,23.5,7.5,70.0,90.0,80.0,140.0,140.0,20.0,225.0,235.0,0.3474498467529563,392,0.00044440468797448453,0.07173329128276094,0.008924870261787704,0.010330207994909541
280,samples/sample_000280.npz,rectangular_body_000280,28,42,25,34,7,13,14,9,6,7,12,34.5,29.0,9.5,70.0,130.0,100.0,140.0,90.0,60.0,345.0,290.0,0.6826717955148642,756,0.003135255823518594,0.233433302296844,0.03270262373409785,0.032612837870477106
281,samples/sample_000281.npz,rectangular_body_000281,52,62,21,31,4,7,10,10,3,4,6,56.5,25.5,5.0,40.0,70.0,55.0,100.0,100.0,30.0,565.0,255.0,0.7466618430629406,300,0.0003094332699691958,0.23068273298297554,0.012996310956842276,0.024572586531894945
282,samples/sample_000282.npz,rectangular_body_000282,40,49,2,16,3,7,9,14,4,3,6,44.0,8.5,4.5,30.0,70.0,50.0,90.0,140.0,40.0,440.0,85.0,0.394310436914898,504,0.0002313828262361576,0.20486934917776783,0.012092348686148259,0.02297691690654519
283,samples/sample_000283.npz,rectangular_body_000283,51,55,5,17,6,10,4,12,4,6,9,52.5,10.5,7.5,60.0,100.0,80.0,40.0,120.0,40.0,525.0,105.0,0.8207551791079548,192,0.00022707465505388176,0.1084440825443283,0.007936558192304835,0.013493475363052648
284,samples/sample_000284.npz,rectangular_body_000284,5,9,49,59,7,11,4,10,4,7,10,6.5,53.5,8.5,70.0,110.0,90.0,40.0,100.0,40.0,65.0,535.0,0.5221968754297813,160,0.00011568320093878567,0.05015037608572178,0.0035444182001594777,0.006292189498699335
285,samples/sample_000285.npz,rectangular_body_000285,18,31,25,30,6,11,13,5,5,6,10,24.0,27.0,8.0,60.0,110.0,85.0,130.0,50.0,50.0,240.0,270.0,0.8400120091096648,325,0.0011145652485243748,0.1688524215815458,0.017988241264961242,0.021026913873594004
286,samples/sample_000286.npz,rectangular_body_000286,30,43,8,24,4,9,13,16,5,4,8,36.0,15.5,6.0,40.0,90.0,65.0,130.0,160.0,50.0,360.0,155.0,0.8926958595448438,1040,0.0021887204114667564,0.6098194150161695,0.06159252512627064,0.0844700600413131
287,samples/sample_000287.npz,rectangular_body_000287,10,23,27,41,3,5,13,14,2,3,4,16.0,33.5,3.5,30.0,50.0,40.0,130.0,140.0,20.0,160.0,335.0,0.5153106510874732,364,0.0003279736664469922,0.1934222326502228,0.013903956898124244,0.023236002529405612
288,samples/sample_000288.npz,rectangular_body_000288,2,10,42,46,6,12,8,4,6,6,11,5.5,43.5,8.5,60.0,120.0,90.0,80.0,40.0,60.0,55.0,435.0,0.9860890784300471,192,0.00032776080052247455,0.1231829493201534,0.00893195258522814,0.014422571553746839
289,samples/sample_000289.npz,rectangular_body_000289,19,34,39,45,6,11,15,6,5,6,10,26.0,41.5,8.0,60.0,110.0,85.0,150.0,60.0,50.0,260.0,415.0,0.7672946439234274,450,0.00123108492805742,0.19908005620700023,0.022400296796390176,0.026210578117814395
290,samples/sample_000290.npz,rectangular_body_000290,14,21,8,17,2,10,7,9,8,2,9,17.0,12.0,5.5,20.0,100.0,60.0,70.0,90.0,80.0,170.0,120.0,0.9668653457100038,504,0.0006916873512077386,0.6038101107592416,0.030603202324338517,0.05599719757718398
291,samples/sample_000291.npz,rectangular_body_000291,5,13,37,43,4,12,8,6,8,4,11,8.5,39.5,7.5,40.0,120.0,80.0,80.0,60.0,80.0,85.0,395.0,0.418174515724672,384,0.00030765113918609514,0.13246891064862906,0.008908249131472479,0.014301116396540354
292,samples/sample_000292.npz,rectangular_body_000292,48,57,23,31,8,15,9,8,7,8,14,52.0,26.5,11.0,80.0,150.0,115.0,90.0,80.0,70.0,520.0,265.0,0.65010567883577,504,0.001008729483236272,0.1333847306538356,0.016753188160892246,0.019520091525526948
293,samples/sample_000293.npz,rectangular_body_000293,26,39,35,44,7,15,13,9,8,7,14,32.0,39.0,10.5,70.0,150.0,110.0,130.0,90.0,80.0,320.0,390.0,0.7280742591172003,936,0.003934750511314011,0.28116060045711433,0.041239525991474055,0.03993240461195115
294,samples/sample_000294.npz,rectangular_body_000294,14,22,3,19,8,14,8,16,6,8,13,17.5,10.5,10.5,80.0,140.0,110.0,80.0,160.0,60.0,175.0,105.0,0.5780618309466061,768,0.0010247730346509337,0.16896710005105783,0.021416030994889097,0.026821287874225348
295,samples/sample_000295.npz,rectangular_body_000295,24,35,7,20,7,14,11,13,7,7,13,29.0,13.0,10.0,70.0,140.0,105.0,110.0,130.0,70.0,290.0,130.0,0.4015858600666298,1001,0.0013362830540576448,0.16956329625840785,0.022162364467878407,0.025354427056867516
296,samples/sample_000296.npz,rectangular_body_000296,38,45,9,19,5,13,7,10,8,5,12,41.0,13.5,8.5,50.0,130.0,90.0,70.0,100.0,80.0,410.0,135.0,0.7744369785084133,560,0.0010526234569260542,0.27387482543557873,0.02522747208980009,0.03396641986346063
297,samples/sample_000297.npz,rectangular_body_000297,25,41,48,59,6,14,16,11,8,6,13,32.5,53.0,9.5,60.0,140.0,100.0,160.0,110.0,80.0,325.0,530.0,0.9541568060163397,1408,0.003941961230187431,0.5789667563926956,0.07146860436369219,0.08799548175709414
298,samples/sample_000298.npz,rectangular_body_000298,27,40,15,19,5,11,13,4,6,5,10,33.0,16.5,7.5,50.0,110.0,80.0,130.0,40.0,60.0,330.0,165.0,0.6681809483288637,312,0.0006515031214158285,0.14553711324816088,0.013395577220501064,0.01750129283567955
299,samples/sample_000299.npz,rectangular_body_000299,38,53,8,17,5,10,15,9,5,5,9,45.0,12.0,7.0,50.0,100.0,75.0,150.0,90.0,50.0,450.0,120.0,0.37603494605370236,675,0.0004508200529732271,0.16390691757076933,0.014834146651159149,0.02197772844373947
300,samples/sample_000300.npz,rectangular_body_000300,44,59,32,41,5,12,15,9,7,5,11,51.0,36.0,8.0,50.0,120.0,85.0,150.0,90.0,70.0,510.0,360.0,0.25154805775661143,945,0.0006061549381368486,0.1348772654030427,0.013866577974744661,0.01843838352840282
301,samples/sample_000301.npz,rectangular_body_000301,41,56,23,29,3,11,15,6,8,3,10,48.0,25.5,6.5,30.0,110.0,70.0,150.0,60.0,80.0,480.0,255.0,0.5745756904286867,720,0.0009615996062797372,0.3345229315201075,0.02683713772916166,0.03907293094936663
302,samples/sample_000302.npz,rectangular_body_000302,20,30,3,8,4,8,10,5,4,4,7,24.5,5.0,5.5,40.0,80.0,60.0,100.0,50.0,40.0,245.0,50.0,0.7871825875801053,200,0.0002149747889525725,0.17272563003973168,0.008523488241199622,0.01667098400159827
303,samples/sample_000303.npz,rectangular_body_000303,29,33,13,28,2,8,4,15,6,2,7,30.5,20.0,4.5,20.0,80.0,50.0,40.0,150.0,60.0,305.0,200.0,0.3129223223334009,360,0.00028728268489071026,0.1378551326998028,0.008298199752903666,0.013493401510027613
304,samples/sample_000304.npz,rectangular_body_000304,7,18,35,42,7,9,11,7,2,7,8,12.0,38.0,7.5,70.0,90.0,80.0,110.0,70.0,20.0,120.0,380.0,0.49187479679751434,154,0.00017306972751827325,0.05028346955316407,0.004505448426038857,0.006324033012707297
305,samples/sample_000305.npz,rectangular_body_000305,3,14,14,26,6,13,11,12,7,6,12,8.0,19.5,9.0,60.0,130.0,95.0,110.0,120.0,70.0,80.0,195.0,0.3224782812991032,924,0.0005887630354487571,0.14876511984092577,0.014781621938237404,0.021050177583658316
306,samples/sample_000306.npz,rectangular_body_000306,52,57,46,53,7,14,5,7,7,7,13,54.0,49.0,10.0,70.0,140.0,105.0,50.0,70.0,70.0,540.0,490.0,0.3901124657729734,245,0.0001820839784506103,0.048952720665072696,0.004449090953439343,0.0065251194740512785
307,samples/sample_000307.npz,rectangular_body_000307,16,26,10,19,5,13,10,9,8,5,12,20.5,14.0,8.5,50.0,130.0,90.0,100.0,90.0,80.0,205.0,140.0,0.43687966710116016,720,0.00074370310101777,0.19057011993673448,0.01826430319834961,0.02442233623456076
308,samples/sample_000308.npz,rectangular_body_000308,49,61,13,24,2,6,12,11,4,2,5,54.5,18.0,3.5,20.0,60.0,40.0,120.0,110.0,40.0,545.0,180.0,0.799933393504016,528,0.000399571008477851,0.5302190928168513,0.02699608991994843,0.05617239572643458
309,samples/sample_000309.npz,rectangular_body_000309,47,51,3,13,6,10,4,10,4,6,9,48.5,7.5,7.5,60.0,100.0,80.0,40.0,100.0,40.0,485.0,75.0,0.5309146974500472,160,0.0001249833308065856,0.06153240766977153,0.0042432936505660355,0.007271287591726019
310,samples/sample_000310.npz,rectangular_body_000310,17,22,19,31,5,12,5,12,7,5,11,19.0,24.5,8.0,50.0,120.0,85.0,50.0,120.0,70.0,190.0,245.0,0.7159255896360319,420,0.0009188389870674674,0.1992264886539779,0.019164584945872344,0.02409703747098251
311,samples/sample_000311.npz,rectangular_body_000311,14,24,6,20,8,16,10,14,8,8,15,18.5,12.5,11.5,80.0,160.0,120.0,100.0,140.0,80.0,185.0,125.0,0.8180567472456166,1120,0.002483547219111951,0.3168961008301133,0.04480651617770445,0.051318761578174096
312,samples/sample_000312.npz,rectangular_body_000312,5,20,28,38,5,12,15,10,7,5,11,12.0,32.5,8.0,50.0,120.0,85.0,150.0,100.0,70.0,120.0,325.0,0.5422781904292155,1050,0.0015968388609883311,0.31519497977669897,0.03335334540723509,0.04380589330017213
313,samples/sample_000313.npz,rectangular_body_000313,16,31,20,27,7,14,15,7,7,7,13,23.0,23.0,10.0,70.0,140.0,105.0,150.0,70.0,70.0,230.0,230.0,0.41705467484153724,735,0.0012336050697521219,0.131969789408227,0.01838304366958607,0.018987528080730908
314,samples/sample_000314.npz,rectangular_body_000314,23,37,30,46,3,5,14,16,2,3,4,29.5,37.5,3.5,30.0,50.0,40.0,140.0,160.0,20.0,295.0,375.0,0.8053544895882767,448,0.0009647212127210699,0.3276116289805091,0.028005556133807966,0.04236874013087321
315,samples/sample_000315.npz,rectangular_body_000315,26,39,5,11,2,5,13,6,3,2,4,32.0,7.5,3.0,20.0,50.0,35.0,130.0,60.0,30.0,320.0,75.0,0.5076134627199622,234,0.0001350540824300889,0.1965314246808339,0.00794662991868443,0.017550123737614626
316,samples/sample_000316.npz,rectangular_body_000316,49,54,34,38,2,6,5,4,4,2,5,51.0,35.5,3.5,20.0,60.0,40.0,50.0,40.0,40.0,510.0,355.0,0.2884622005312868,80,3.1788710513087155e-05,0.05657464929104805,0.0016510187696669276,0.003579984252638804
317,samples/sample_000317.npz,rectangular_body_000317,2,10,23,34,3,9,8,11,6,3,8,5.5,28.0,5.5,30.0,90.0,60.0,80.0,110.0,60.0,55.0,280.0,0.6953848158497049,528,0.0005545701186824429,0.3750381627050858,0.020362429567448992,0.03858748986114099
318,samples/sample_000318.npz,rectangular_body_000318,22,28,5,17,5,8,6,12,3,5,7,24.5,10.5,6.0,50.0,80.0,65.0,60.0,120.0,30.0,245.0,105.0,0.9985715127112051,216,0.0003869325693565659,0.18971884836985564,0.013247227899859167,0.02148055109021542
319,samples/sample_000319.npz,rectangular_body_000319,53,57,40,46,7,14,4,6,7,7,13,54.5,42.5,10.0,70.0,140.0,105.0,40.0,60.0,70.0,545.0,425.0,0.514789448191705,168,0.00019250614659331312,0.04506336117880358,0.004251965600644566,0.005875157367996634
320,samples/sample_000320.npz,rectangular_body_000320,14,19,13,23,4,12,5,10,8,4,11,16.0,17.5,7.5,40.0,120.0,80.0,50.0,100.0,80.0,160.0,175.0,0.6526229382287294,400,0.0005441040296067933,0.20868037064705752,0.015880884350818386,0.02322542810892518
321,samples/sample_000321.npz,rectangular_body_000321,31,43,43,54,6,14,12,11,8,6,13,36.5,48.0,9.5,60.0,140.0,100.0,120.0,110.0,80.0,365.0,480.0,0.9891184220909932,1056,0.003347608266939645,0.4921795740059342,0.06044061348155493,0.0701549504304693
322,samples/sample_000322.npz,rectangular_body_000322,32,44,6,21,2,10,12,15,8,2,9,37.5,13.0,5.5,20.0,100.0,60.0,120.0,150.0,80.0,375.0,130.0,0.6192611690448377,1440,0.001695760570121333,0.7111050237469567,0.058523770915953,0.0907445794760661
