sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,top_depth_m,bottom_depth_m,center_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
218,samples/sample_000218.npz,rectangular_body_000218,23,33,28,44,3,8,10,16,5,3,7,27.5,35.5,5.0,30.0,80.0,55.0,100.0,160.0,50.0,275.0,355.0,0.6132115979220445,800,0.0016759052035256346,0.4170132433239768,0.03627259370857813,0.050724602716942464
591,samples/sample_000591.npz,rectangular_body_000591,47,62,24,38,2,9,15,14,7,2,8,54.0,30.5,5.0,20.0,90.0,55.0,150.0,140.0,70.0,540.0,305.0,0.4387264829201265,1470,0.001117014848865588,0.5074853496142991,0.0400923490604982,0.06707411015823382
495,samples/sample_000495.npz,rectangular_body_000495,6,10,40,53,11,18,4,13,7,11,17,7.5,46.0,14.0,110.0,180.0,145.0,40.0,130.0,70.0,75.0,460.0,0.7799148127091096,364,0.0007330599454960692,0.07513096246885993,0.01112585132172817,0.012788287338803966
333,samples/sample_000333.npz,rectangular_body_000333,5,10,29,34,14,18,5,5,4,14,17,7.0,31.0,15.5,140.0,180.0,160.0,50.0,50.0,40.0,70.0,310.0,0.338816687776381,100,0.00012955061573155939,0.007756925464589225,0.001337168403662302,0.0013190994500128503
221,samples/sample_000221.npz,rectangular_body_000221,9,15,35,45,3,5,6,10,2,3,4,11.5,39.5,3.5,30.0,50.0,40.0,60.0,100.0,20.0,115.0,395.0,0.27558642595623506,120,4.015908081308103e-05,0.054950858669968176,0.002322797529671683,0.00470637074609351
192,samples/sample_000192.npz,rectangular_body_000192,37,51,3,12,8,13,14,9,5,8,12,43.5,7.0,10.0,80.0,130.0,105.0,140.0,90.0,50.0,435.0,70.0,0.9513313457530024,630,0.0012478749206415334,0.2486629165236116,0.027641312464861206,0.03746430403350023
135,samples/sample_000135.npz,rectangular_body_000135,22,27,43,57,7,11,5,14,4,7,10,24.0,49.5,8.5,70.0,110.0,90.0,50.0,140.0,40.0,240.0,495.0,0.21080970244989958,280,0.000153282849719953,0.03213609920616363,0.0034317334651028557,0.00438137171264379
24,samples/sample_000024.npz,rectangular_body_000024,28,39,8,13,15,17,11,5,2,15,16,33.0,10.0,15.5,150.0,170.0,160.0,110.0,50.0,20.0,330.0,100.0,0.9409740811696254,110,0.0004342958478911904,0.022562814784389162,0.004378269672862098,0.004003775227989368
704,samples/sample_000704.npz,rectangular_body_000704,52,57,37,42,6,14,5,5,8,6,13,54.0,39.0,9.5,60.0,140.0,100.0,50.0,50.0,80.0,540.0,390.0,0.4904938753776973,200,0.00023317739793132992,0.058241750143210376,0.005088896138962051,0.0070774580847732275
624,samples/sample_000624.npz,rectangular_body_000624,52,60,35,39,13,19,8,4,6,13,18,55.5,36.5,15.5,130.0,190.0,160.0,80.0,40.0,60.0,555.0,365.0,0.3576136168351773,192,0.00024186352969735112,0.01573549306814845,0.0027239253325244085,0.0026957884778402896
682,samples/sample_000682.npz,rectangular_body_000682,52,62,43,54,8,14,10,11,6,8,13,56.5,48.0,10.5,80.0,140.0,110.0,100.0,110.0,60.0,565.0,480.0,0.4276439818335924,660,0.0005357671798040186,0.11477984526232503,0.012002730490482828,0.017074721068253123
43,samples/sample_000043.npz,rectangular_body_000043,29,36,28,43,5,8,7,15,3,5,7,32.0,35.0,6.0,50.0,80.0,65.0,70.0,150.0,30.0,320.0,350.0,0.9297482914906869,315,0.0013532576247085515,0.22982639341315408,0.021009263008871668,0.02730607759003712
917,samples/sample_000917.npz,rectangular_body_000917,27,38,13,28,15,20,11,15,5,15,19,32.0,20.0,17.0,150.0,200.0,175.0,110.0,150.0,50.0,320.0,200.0,0.7989226403710872,825,0.004537185213608477,0.11594480178142974,0.030358990052908267,0.020705313283357462
398,samples/sample_000398.npz,rectangular_body_000398,55,61,49,62,2,7,6,13,5,2,6,57.5,55.0,4.0,20.0,70.0,45.0,60.0,130.0,50.0,575.0,550.0,0.7087067228446473,390,0.0002006871959809465,0.37746656729563843,0.013772158448569919,0.035104101028489175
634,samples/sample_000634.npz,rectangular_body_000634,41,54,18,23,5,7,13,5,2,5,6,47.0,20.0,5.5,50.0,70.0,60.0,130.0,50.0,20.0,470.0,200.0,0.31309163991319516,130,7.287504387961448e-05,0.03896259778890132,0.0027178501322625667,0.004277861012431291
818,samples/sample_000818.npz,rectangular_body_000818,17,26,24,39,7,12,9,15,5,7,11,21.0,31.0,9.0,70.0,120.0,95.0,90.0,150.0,50.0,210.0,310.0,0.60578727663395,675,0.0018568779261604455,0.19254322191488393,0.02564504331170486,0.027331671417225655
497,samples/sample_000497.npz,rectangular_body_000497,27,40,21,35,8,16,13,14,8,8,15,33.0,27.5,11.5,80.0,160.0,120.0,130.0,140.0,80.0,330.0,275.0,0.5828963611978588,1456,0.005918387261171925,0.2809419194731205,0.04994292945353822,0.04310383190936813
38,samples/sample_000038.npz,rectangular_body_000038,23,35,24,34,8,10,12,10,2,8,9,28.5,28.5,8.5,80.0,100.0,90.0,120.0,100.0,20.0,285.0,285.0,0.6932820169050666,240,0.0009136555596128332,0.08600684398982227,0.010913370545123837,0.01162985620411789
476,samples/sample_000476.npz,rectangular_body_000476,13,23,23,34,7,9,10,11,2,7,8,17.5,28.0,7.5,70.0,90.0,80.0,100.0,110.0,20.0,175.0,280.0,0.8823248728458906,220,0.0006005386168047417,0.12102027597359882,0.01250434407021846,0.015684305223150754
419,samples/sample_000419.npz,rectangular_body_000419,48,56,2,11,10,13,8,9,3,10,12,51.5,6.0,11.0,100.0,130.0,115.0,80.0,90.0,30.0,515.0,60.0,0.41957986452536505,216,0.00016089475671464613,0.03505674290544479,0.003514827095204909,0.005194994336547274
758,samples/sample_000758.npz,rectangular_body_000758,3,10,11,27,2,6,7,16,4,2,5,6.0,18.5,3.5,20.0,60.0,40.0,70.0,160.0,40.0,60.0,185.0,0.7515434845464,448,0.00029679829219139757,0.4224885780449854,0.02022823777119458,0.043981185894809295
331,samples/sample_000331.npz,rectangular_body_000331,15,25,53,59,8,12,10,6,4,8,11,19.5,55.5,9.5,80.0,120.0,100.0,100.0,60.0,40.0,195.0,555.0,0.46847570818187007,240,0.0002275584414219868,0.05565260576847203,0.0054101565634064736,0.007672835417052534
432,samples/sample_000432.npz,rectangular_body_000432,35,43,52,59,4,6,8,7,2,4,5,38.5,55.0,4.5,40.0,60.0,50.0,80.0,70.0,20.0,385.0,550.0,0.7811988803087455,112,0.00011479381737601209,0.11913162834740967,0.005468287438059881,0.010844056990304411
841,samples/sample_000841.npz,rectangular_body_000841,45,61,9,17,3,7,16,8,4,3,6,52.5,12.5,4.5,30.0,70.0,50.0,160.0,80.0,40.0,525.0,125.0,0.37520529345546594,512,0.00019894605899886496,0.18874929360672885,0.011480846530581948,0.022141379229627608
67,samples/sample_000067.npz,rectangular_body_000067,31,47,36,49,8,16,16,13,8,8,15,38.5,42.0,11.5,80.0,160.0,120.0,160.0,130.0,80.0,385.0,420.0,0.602553111985221,1664,0.004419663840610836,0.3204482474200625,0.056321229153570976,0.051934444812714475
199,samples/sample_000199.npz,rectangular_body_000199,17,29,40,55,5,10,12,15,5,5,9,22.5,47.0,7.0,50.0,100.0,75.0,120.0,150.0,50.0,225.0,470.0,0.7603318125376113,900,0.0016052011657880223,0.4087646776233952,0.04331061264925763,0.05702962225218598
755,samples/sample_000755.npz,rectangular_body_000755,24,31,43,49,9,12,7,6,3,9,11,27.0,45.5,10.0,90.0,120.0,105.0,70.0,60.0,30.0,270.0,455.0,0.7637272287967505,126,0.00035781944108559047,0.04550395720216352,0.0056418877723932535,0.006208242566311593
940,samples/sample_000940.npz,rectangular_body_000940,32,40,9,15,11,19,8,6,8,11,18,35.5,11.5,14.5,110.0,190.0,150.0,80.0,60.0,80.0,355.0,115.0,0.80215126990303,384,0.0012191688520570257,0.0808378977500038,0.013972037473028281,0.013425483196213662
606,samples/sample_000606.npz,rectangular_body_000606,35,43,40,48,4,6,8,8,2,4,5,38.5,43.5,4.5,40.0,60.0,50.0,80.0,80.0,20.0,385.0,435.0,0.5822437058773803,128,0.00015072967697709257,0.0974727566472823,0.005439450463014224,0.009100051307053278
730,samples/sample_000730.npz,rectangular_body_000730,40,54,38,51,14,16,14,13,2,14,15,46.5,44.0,14.5,140.0,160.0,150.0,140.0,130.0,20.0,465.0,440.0,0.7111567760805151,364,0.0009751998292084187,0.05756487449574818,0.011896760161289734,0.010596748318051715
279,samples/sample_000279.npz,rectangular_body_000279,16,30,17,31,13,15,14,14,2,13,14,22.5,23.5,13.5,130.0,150.0,140.0,140.0,140.0,20.0,225.0,235.0,0.3474498467529563,392,0.0006927795736786436,0.03335842942590978,0.007108705553083875,0.00573842265052439
464,samples/sample_000464.npz,rectangular_body_000464,10,21,5,14,14,19,11,9,5,14,18,15.0,9.0,16.0,140.0,190.0,165.0,110.0,90.0,50.0,150.0,90.0,0.21133258429818824,495,0.00029855412907695944,0.02143493876666289,0.0038295547301836,0.003978597360664902
2,samples/sample_000002.npz,rectangular_body_000002,50,58,24,40,13,20,8,16,7,13,19,53.5,31.5,16.0,130.0,200.0,165.0,80.0,160.0,70.0,535.0,315.0,0.5030300855112483,896,0.0019646721029022264,0.08972307078315878,0.018483251537052763,0.01648332425005586
932,samples/sample_000932.npz,rectangular_body_000932,42,49,27,34,13,21,7,7,8,13,20,45.0,30.0,16.5,130.0,210.0,170.0,70.0,70.0,80.0,450.0,300.0,0.5222350894513712,392,0.0012175532166074851,0.042541475937889144,0.009516776422918977,0.0072360311990111266
196,samples/sample_000196.npz,rectangular_body_000196,18,24,4,15,3,11,6,11,8,3,10,20.5,9.0,6.5,30.0,110.0,70.0,60.0,110.0,80.0,205.0,90.0,0.6511661819687117,528,0.0005553608435896564,0.3213856798538069,0.01980342764629186,0.03397562961023424
764,samples/sample_000764.npz,rectangular_body_000764,20,26,46,62,7,15,6,16,8,7,14,22.5,53.5,10.5,70.0,150.0,110.0,60.0,160.0,80.0,225.0,535.0,0.4760820397306571,768,0.000933316728167917,0.14691005938283955,0.017963149073524552,0.022218989180274835
339,samples/sample_000339.npz,rectangular_body_000339,17,21,40,48,8,11,4,8,3,8,10,18.5,43.5,9.0,80.0,110.0,95.0,40.0,80.0,30.0,185.0,435.0,0.40092542490795086,96,0.00010753450879741673,0.021631448103712245,0.002284788229463208,0.002801434502766496
870,samples/sample_000870.npz,rectangular_body_000870,26,40,16,32,15,21,14,16,6,15,20,32.5,23.5,17.5,150.0,210.0,180.0,140.0,160.0,60.0,325.0,235.0,0.2775814730231587,1344,0.0029702993203131814,0.060791024922626655,0.01727229554011225,0.010764280674593188
560,samples/sample_000560.npz,rectangular_body_000560,28,41,5,16,10,12,13,11,2,10,11,34.0,10.0,10.5,100.0,120.0,110.0,130.0,110.0,20.0,340.0,100.0,0.26962295720489227,286,0.00023686301709685968,0.028863951372857695,0.0039195877836048325,0.00453904497994561
569,samples/sample_000569.npz,rectangular_body_000569,27,34,3,8,4,7,7,5,3,4,6,30.0,5.0,5.0,40.0,70.0,55.0,70.0,50.0,30.0,300.0,50.0,0.49903094237844475,105,7.548449973499072e-05,0.07074229524744097,0.0029286160006252128,0.006043615543203057
938,samples/sample_000938.npz,rectangular_body_000938,11,23,8,23,5,11,12,15,6,5,10,16.5,15.0,7.5,50.0,110.0,80.0,120.0,150.0,60.0,165.0,150.0,0.6060286263389267,1080,0.0012970503844501147,0.3670865337347077,0.0384018483371661,0.05280128112644045
372,samples/sample_000372.npz,rectangular_body_000372,36,45,23,34,7,9,9,11,2,7,8,40.0,28.0,7.5,70.0,90.0,80.0,90.0,110.0,20.0,400.0,280.0,0.8503371364057841,198,0.0006526517944244925,0.10753355165026682,0.011263562971086648,0.013495306077254184
698,samples/sample_000698.npz,rectangular_body_000698,17,32,50,62,4,7,15,12,3,4,6,24.0,55.5,5.0,40.0,70.0,55.0,150.0,120.0,30.0,240.0,555.0,0.5128659833886331,540,0.00038415099386253913,0.22310242159739324,0.01638847558056636,0.02852207759073416
868,samples/sample_000868.npz,rectangular_body_000868,38,54,46,55,5,12,16,9,7,5,11,45.5,50.0,8.0,50.0,120.0,85.0,160.0,90.0,70.0,455.0,500.0,0.7772955884891037,1008,0.0015733246730937707,0.43186482275485916,0.04437951172901952,0.0612354258946189
115,samples/sample_000115.npz,rectangular_body_000115,45,57,46,60,7,9,12,14,2,7,8,50.5,52.5,7.5,70.0,90.0,80.0,120.0,140.0,20.0,505.0,525.0,0.735970250652668,336,0.0003797389831068786,0.13664240767432612,0.012711180849832221,0.01983385218297584
535,samples/sample_000535.npz,rectangular_body_000535,20,24,14,26,5,11,4,12,6,5,10,21.5,19.5,7.5,50.0,110.0,80.0,40.0,120.0,60.0,215.0,195.0,0.4032354232113307,288,0.0003117932750960538,0.0832650215591847,0.007461401461044525,0.00985090425205835
397,samples/sample_000397.npz,rectangular_body_000397,51,56,33,43,13,17,5,10,4,13,16,53.0,37.5,14.5,130.0,170.0,150.0,50.0,100.0,40.0,530.0,375.0,0.9545901800588512,200,0.0006827560470134277,0.047517327338074976,0.008304828539047486,0.008160805631462235
538,samples/sample_000538.npz,rectangular_body_000538,25,30,34,39,8,13,5,5,5,8,12,27.0,36.0,10.0,80.0,130.0,105.0,50.0,50.0,50.0,270.0,360.0,0.6630566753095939,125,0.0004471082442972618,0.041696056317871405,0.005147040614751822,0.005301026895105486
143,samples/sample_000143.npz,rectangular_body_000143,28,40,14,28,15,22,12,14,7,15,21,33.5,20.5,18.0,150.0,220.0,185.0,120.0,140.0,70.0,335.0,205.0,0.4306877558372265,1176,0.0035038261158239522,0.08199612217928928,0.02260403695739712,0.01472754981221892
255,samples/sample_000255.npz,rectangular_body_000255,35,48,3,11,4,6,13,8,2,4,5,41.0,6.5,4.5,40.0,60.0,50.0,130.0,80.0,20.0,410.0,65.0,0.5203038190406011,208,0.00012673086372637333,0.11707087998790205,0.0063805991734761525,0.012529330933718866
874,samples/sample_000874.npz,rectangular_body_000874,27,38,26,42,13,19,11,16,6,13,18,32.0,33.5,15.5,130.0,190.0,160.0,110.0,160.0,60.0,320.0,335.0,0.4233451623135978,1056,0.004302284951497218,0.09102758381142176,0.022804195192614132,0.01518223395442195
617,samples/sample_000617.npz,rectangular_body_000617,35,49,16,30,6,10,14,14,4,6,9,41.5,22.5,7.5,60.0,100.0,80.0,140.0,140.0,40.0,415.0,225.0,0.46718307355550615,784,0.0011092189953879465,0.19556913548297822,0.023774695235714724,0.02810762726275024
317,samples/sample_000317.npz,rectangular_body_000317,2,10,23,34,6,12,8,11,6,6,11,5.5,28.0,8.5,60.0,120.0,90.0,80.0,110.0,60.0,55.0,280.0,0.6953848158497049,528,0.0007791191453041723,0.2116881074785858,0.017901713237333083,0.026877701062150785
477,samples/sample_000477.npz,rectangular_body_000477,5,19,43,52,6,10,14,9,4,6,9,11.5,47.0,7.5,60.0,100.0,80.0,140.0,90.0,40.0,115.0,470.0,0.8602604637656712,504,0.0007564393955777984,0.26106751758230934,0.023988773148022266,0.03570298733308514
750,samples/sample_000750.npz,rectangular_body_000750,25,32,36,46,4,9,7,10,5,4,8,28.0,40.5,6.0,40.0,90.0,65.0,70.0,100.0,50.0,280.0,405.0,0.8242162536378241,350,0.0009202457670227901,0.27591544254541267,0.02037789006403373,0.028855215083745948
315,samples/sample_000315.npz,rectangular_body_000315,26,39,5,11,2,5,13,6,3,2,4,32.0,7.5,3.0,20.0,50.0,35.0,130.0,60.0,30.0,320.0,75.0,0.5076134627199622,234,0.0001350540824300889,0.1965314246808339,0.00794662991868443,0.017550123737614626
160,samples/sample_000160.npz,rectangular_body_000160,52,61,3,14,11,19,9,11,8,11,18,56.0,8.0,14.5,110.0,190.0,150.0,90.0,110.0,80.0,560.0,80.0,0.7573353552880362,792,0.0012477385396473676,0.14998556350884307,0.019371993788684816,0.02508646755598897
966,samples/sample_000966.npz,rectangular_body_000966,25,35,27,41,4,12,10,14,8,4,11,29.5,33.5,7.5,40.0,120.0,80.0,100.0,140.0,80.0,295.0,335.0,0.9201610442955819,1120,0.0055878847494301,0.6483383938512495,0.07032577534895651,0.08238078238530126
694,samples/sample_000694.npz,rectangular_body_000694,43,51,11,25,15,17,8,14,2,15,16,46.5,17.5,15.5,150.0,170.0,160.0,80.0,140.0,20.0,465.0,175.0,0.8867452844329518,224,0.0007476306705155767,0.041343813579066455,0.00868547057343109,0.007674693750743012
960,samples/sample_000960.npz,rectangular_body_000960,5,18,17,32,12,14,13,15,2,12,13,11.0,24.0,12.5,120.0,140.0,130.0,130.0,150.0,20.0,110.0,240.0,0.5205721800609728,390,0.0006542303912427285,0.055783067049749516,0.009553431889816503,0.009792445631155725
794,samples/sample_000794.npz,rectangular_body_000794,49,58,41,54,10,13,9,13,3,10,12,53.0,47.0,11.0,100.0,130.0,115.0,90.0,130.0,30.0,530.0,470.0,0.7164767838166379,351,0.0005675364007225855,0.0908621762420781,0.011603884301616858,0.014619130441468384
968,samples/sample_000968.npz,rectangular_body_000968,10,25,21,30,7,15,15,9,8,7,14,17.0,25.0,10.5,70.0,150.0,110.0,150.0,90.0,80.0,170.0,250.0,0.2219280994774958,1080,0.0008600859339396211,0.09498355208289402,0.013552356373503398,0.014330063905407897
692,samples/sample_000692.npz,rectangular_body_000692,20,35,48,56,6,9,15,8,3,6,8,27.0,51.5,7.0,60.0,90.0,75.0,150.0,80.0,30.0,270.0,515.0,0.443020092264929,360,0.00035756429874969425,0.10239074419216122,0.009660832337705524,0.013596767726530264
40,samples/sample_000040.npz,rectangular_body_000040,29,40,32,48,9,12,11,16,3,9,11,34.0,39.5,10.0,90.0,120.0,105.0,110.0,160.0,30.0,340.0,395.0,0.6522510296859483,528,0.0017802653746405786,0.13097730473944205,0.020996577043636555,0.020017004355887904
209,samples/sample_000209.npz,rectangular_body_000209,7,14,15,30,5,11,7,15,6,5,10,10.0,22.0,7.5,50.0,110.0,80.0,70.0,150.0,60.0,100.0,220.0,0.6586920021247377,630,0.0008101472362800877,0.26145307965883674,0.023540148894094157,0.03442104295774212
883,samples/sample_000883.npz,rectangular_body_000883,17,25,22,38,2,10,8,16,8,2,9,20.5,29.5,5.5,20.0,100.0,60.0,80.0,160.0,80.0,205.0,295.0,0.831446686643954,1024,0.002463899452764164,0.7558031295844567,0.06070940087285825,0.08753134705996883
937,samples/sample_000937.npz,rectangular_body_000937,42,49,44,49,8,13,7,5,5,8,12,45.0,46.0,10.0,80.0,130.0,105.0,70.0,50.0,50.0,450.0,460.0,0.7449614360689776,175,0.0003583231627665634,0.06409454344240184,0.007244039369829533,0.00870574609666097
467,samples/sample_000467.npz,rectangular_body_000467,47,59,32,40,3,8,12,8,5,3,7,52.5,35.5,5.0,30.0,80.0,55.0,120.0,80.0,50.0,525.0,355.0,0.766185004648491,480,0.000622496259787415,0.39039196760152084,0.02378222925330153,0.041519094972238185
721,samples/sample_000721.npz,rectangular_body_000721,45,55,47,55,9,14,10,8,5,9,13,49.5,50.5,11.0,90.0,140.0,115.0,100.0,80.0,50.0,495.0,505.0,0.6377382717180937,400,0.0005765957357965943,0.09912732440639302,0.012024294265840105,0.015336189642896717
52,samples/sample_000052.npz,rectangular_body_000052,10,16,16,28,14,16,6,12,2,14,15,12.5,21.5,14.5,140.0,160.0,150.0,60.0,120.0,20.0,125.0,215.0,0.8023777904824065,144,0.00040669329413139433,0.027746243601866664,0.005150344058491548,0.004916415651590809
806,samples/sample_000806.npz,rectangular_body_000806,27,31,25,36,7,9,4,11,2,7,8,28.5,30.0,7.5,70.0,90.0,80.0,40.0,110.0,20.0,285.0,300.0,0.6096422455765143,88,0.00028340653872234374,0.037042741510555754,0.0036608321625356626,0.004367385817773762
970,samples/sample_000970.npz,rectangular_body_000970,13,28,29,37,5,8,15,8,3,5,7,20.0,32.5,6.0,50.0,80.0,65.0,150.0,80.0,30.0,200.0,325.0,0.7469486838616419,360,0.0008526118611539921,0.20527580036129625,0.018694171912344903,0.025207341320856103
695,samples/sample_000695.npz,rectangular_body_000695,22,33,31,40,15,22,11,9,7,15,21,27.0,35.0,18.0,150.0,220.0,185.0,110.0,90.0,70.0,270.0,350.0,0.7077526270231702,693,0.004104308485732605,0.08303794887092841,0.02275796104149908,0.014040113799900882
334,samples/sample_000334.npz,rectangular_body_000334,3,15,9,20,10,16,12,11,6,10,15,8.5,14.0,12.5,100.0,160.0,130.0,120.0,110.0,60.0,85.0,140.0,0.3734141190778164,792,0.0006690231251539569,0.08915219716789217,0.01204495761847671,0.014978359641781454
669,samples/sample_000669.npz,rectangular_body_000669,25,33,7,19,3,9,8,12,6,3,8,28.5,12.5,5.5,30.0,90.0,60.0,80.0,120.0,60.0,285.0,125.0,0.3501105332433234,576,0.0004072577722444641,0.19782517173126263,0.013263580503424455,0.021529875666314726
904,samples/sample_000904.npz,rectangular_body_000904,29,43,38,54,8,15,14,16,7,8,14,35.5,45.5,11.0,80.0,150.0,115.0,140.0,160.0,70.0,355.0,455.0,0.21656058388513985,1568,0.0014016907346163351,0.11197283654106312,0.01898026264156234,0.018382614934219953
345,samples/sample_000345.npz,rectangular_body_000345,8,22,9,13,15,21,14,4,6,15,20,14.5,10.5,17.5,150.0,210.0,180.0,140.0,40.0,60.0,145.0,105.0,0.5097485768641463,336,0.0005384659048626189,0.03012512913743086,0.006088132264972422,0.005835601861040591
795,samples/sample_000795.npz,rectangular_body_000795,40,56,49,62,2,10,16,13,8,2,9,47.5,55.0,5.5,20.0,100.0,60.0,160.0,130.0,80.0,475.0,550.0,0.7681634194362383,1664,0.0015484565464952023,0.9473035508553304,0.07130580395551736,0.12772034365311352
330,samples/sample_000330.npz,rectangular_body_000330,27,39,3,13,14,21,12,10,7,14,20,32.5,7.5,17.0,140.0,210.0,175.0,120.0,100.0,70.0,325.0,75.0,0.305371344946018,840,0.0010602010088174932,0.04725635291207371,0.009680629720524728,0.008666596112032464
936,samples/sample_000936.npz,rectangular_body_000936,48,57,36,47,7,11,9,11,4,7,10,52.0,41.0,8.5,70.0,110.0,90.0,90.0,110.0,40.0,520.0,410.0,0.908694497549394,396,0.0008040980681051096,0.19786685688314187,0.01992505789797067,0.026988453206647913
146,samples/sample_000146.npz,rectangular_body_000146,3,14,39,52,7,10,11,13,3,7,9,8.0,45.0,8.0,70.0,100.0,85.0,110.0,130.0,30.0,80.0,450.0,0.6663966720060721,429,0.000496063530974459,0.154870076010878,0.014543675187050038,0.021818581467612105
501,samples/sample_000501.npz,rectangular_body_000501,47,52,45,54,12,18,5,9,6,12,17,49.0,49.0,14.5,120.0,180.0,150.0,50.0,90.0,60.0,490.0,490.0,0.6253856070991004,270,0.0005015189549847659,0.04320769809145407,0.007147805969535192,0.007507034078575286
130,samples/sample_000130.npz,rectangular_body_000130,22,30,7,19,9,16,8,12,7,9,15,25.5,12.5,12.0,90.0,160.0,125.0,80.0,120.0,70.0,255.0,125.0,0.5191532330755264,672,0.0011872656757496505,0.11758155866890523,0.01752019061221058,0.01858139314409256
849,samples/sample_000849.npz,rectangular_body_000849,4,18,19,32,11,16,14,13,5,11,15,10.5,25.0,13.0,110.0,160.0,135.0,140.0,130.0,50.0,105.0,250.0,0.6497918233281481,910,0.001978062005487717,0.157824127168696,0.02717869754137438,0.027566142643695512
816,samples/sample_000816.npz,rectangular_body_000816,31,47,6,19,4,8,16,13,4,4,7,38.5,12.0,5.5,40.0,80.0,60.0,160.0,130.0,40.0,385.0,120.0,0.5395951384955013,832,0.0008018002626904977,0.31503233002729314,0.028826623632777253,0.043361130265916516
732,samples/sample_000732.npz,rectangular_body_000732,8,12,42,56,6,10,4,14,4,6,9,9.5,48.5,7.5,60.0,100.0,80.0,40.0,140.0,40.0,95.0,485.0,0.6181349560285376,224,0.0002168078980538308,0.09024617617443138,0.007280408165199627,0.0116833272815895
66,samples/sample_000066.npz,rectangular_body_000066,38,53,3,10,4,7,15,7,3,4,6,45.0,6.0,5.0,40.0,70.0,55.0,150.0,70.0,30.0,450.0,60.0,0.4180529396309754,315,0.00014825461737756938,0.12494624560890052,0.007287551451048797,0.01413471152627114
235,samples/sample_000235.npz,rectangular_body_000235,7,19,35,50,6,13,12,15,7,6,12,12.5,42.0,9.0,60.0,130.0,95.0,120.0,150.0,70.0,125.0,420.0,0.7500763029041742,1260,0.002271850265326081,0.43137505486339645,0.05215675050389629,0.0654398124237254
436,samples/sample_000436.npz,rectangular_body_000436,35,50,24,33,15,19,15,9,4,15,18,42.0,28.0,16.5,150.0,190.0,170.0,150.0,90.0,40.0,420.0,280.0,0.3126353765488687,540,0.0010792506609797203,0.03147185124896526,0.007960461485301914,0.005540621402706973
712,samples/sample_000712.npz,rectangular_body_000712,33,40,47,55,5,13,7,8,8,5,12,36.0,50.5,8.5,50.0,130.0,90.0,70.0,80.0,80.0,360.0,505.0,0.5373812791912248,448,0.0006475432906566995,0.1591412229441689,0.01406680356074488,0.018997789706077902
855,samples/sample_000855.npz,rectangular_body_000855,37,51,33,38,3,8,14,5,5,3,7,43.5,35.0,5.0,30.0,80.0,55.0,140.0,50.0,50.0,435.0,350.0,0.49864983192062406,350,0.00043181528488548147,0.18861241402206314,0.012557905852502228,0.019452633107670852
578,samples/sample_000578.npz,rectangular_body_000578,46,61,35,42,14,17,15,7,3,14,16,53.0,38.0,15.0,140.0,170.0,155.0,150.0,70.0,30.0,530.0,380.0,0.9498295960006204,315,0.0010960799750167486,0.06577984719818444,0.012621664479443573,0.011849545054891003
304,samples/sample_000304.npz,rectangular_body_000304,7,18,35,42,14,16,11,7,2,14,15,12.0,38.0,14.5,140.0,160.0,150.0,110.0,70.0,20.0,120.0,380.0,0.49187479679751434,154,0.0002888360133579211,0.01830747548445606,0.0034085724666513863,0.0031919066628197617
861,samples/sample_000861.npz,rectangular_body_000861,16,20,17,32,4,6,4,15,2,4,5,17.5,24.0,4.5,40.0,60.0,50.0,40.0,150.0,20.0,175.0,240.0,0.8105009507743453,120,0.00017978982645661806,0.10837457673363274,0.006985287595414268,0.011353444099055527
613,samples/sample_000613.npz,rectangular_body_000613,27,37,31,38,7,11,10,7,4,7,10,31.5,34.0,8.5,70.0,110.0,90.0,100.0,70.0,40.0,315.0,340.0,0.9292675186676127,280,0.0016420321948646395,0.1508234334969711,0.017161714438989926,0.01887627915115842
513,samples/sample_000513.npz,rectangular_body_000513,13,18,34,42,14,17,5,8,3,14,16,15.0,37.5,15.0,140.0,170.0,155.0,50.0,80.0,30.0,150.0,375.0,0.8253846157307698,120,0.00043471221484175167,0.02346953765952743,0.0046248600154788055,0.0040247996040642595
820,samples/sample_000820.npz,rectangular_body_000820,39,43,20,25,6,12,4,5,6,6,11,40.5,22.0,8.5,60.0,120.0,90.0,40.0,50.0,60.0,405.0,220.0,0.20554319402380408,120,8.207921310425329e-05,0.016945475873294733,0.0015628444196832138,0.0019254415329486945
140,samples/sample_000140.npz,rectangular_body_000140,16,22,27,43,15,17,6,16,2,15,16,18.5,34.5,15.5,150.0,170.0,160.0,60.0,160.0,20.0,185.0,345.0,0.5818549545580736,192,0.0006279430087655089,0.023010832735858737,0.005355916490844081,0.00406340066005754
736,samples/sample_000736.npz,rectangular_body_000736,6,19,38,53,11,16,13,15,5,11,15,12.0,45.0,13.0,110.0,160.0,135.0,130.0,150.0,50.0,120.0,450.0,0.48824554328422476,975,0.0013855602924679833,0.12547313324867718,0.02144297213162657,0.02253198961678701
